"a" "b" "contagem"
"35" "1046" 4
"35" "1048" 1
"35" "1049" 1
"35" "1058" 46
"35" "1069" 1
"35" "1070" 6
"35" "1072" 1
"35" "1074" 25
"35" "1075" 1
"35" "1081" 51
"35" "1083" 42
"35" "1090" 1
"35" "1092" 3
"35" "1107" 1
"35" "1109" 29
"36" "37" 24
"36" "38" 151
"36" "39" 27
"36" "40" 157
"36" "41" 17
"36" "43" 28
"36" "44" 36
"36" "45" 23
"36" "46" 121
"36" "47" 4
"36" "48" 2
"36" "49" 7
"36" "50" 167
"36" "51" 44
"36" "52" 1
"36" "53" 1
"36" "54" 3
"36" "55" 23
"36" "56" 3
"36" "57" 1
"36" "58" 18
"36" "59" 6
"36" "60" 1
"36" "61" 7
"36" "62" 1
"36" "63" 1
"36" "65" 1
"36" "66" 1
"36" "70" 2
"36" "72" 1
"36" "73" 2
"36" "85" 6
"36" "86" 2
"36" "88" 18
"36" "90" 4
"36" "92" 1
"36" "95" 21
"36" "96" 1
"36" "98" 1
"36" "104" 1
"36" "106" 1
"36" "108" 1
"36" "113" 1
"36" "114" 17
"36" "115" 2
"36" "119" 1
"36" "120" 8
"36" "121" 1
"36" "127" 1
"36" "128" 1
"36" "134" 1
"36" "137" 1
"36" "138" 1
"36" "139" 1
"36" "140" 1
"36" "142" 1
"36" "151" 1
"36" "153" 3
"36" "156" 1
"36" "157" 6
"36" "164" 1
"36" "165" 1
"36" "168" 1
"36" "169" 1
"36" "172" 1
"36" "173" 1
"36" "179" 1
"36" "180" 1
"36" "182" 1
"36" "183" 1
"36" "185" 1
"36" "187" 1
"36" "189" 1
"36" "190" 1
"36" "191" 1
"36" "193" 1
"36" "197" 2
"36" "199" 1
"36" "200" 1
"36" "202" 1
"36" "205" 1
"36" "206" 2
"36" "207" 1
"36" "212" 1
"36" "219" 1
"36" "220" 1
"36" "221" 1
"36" "223" 1
"36" "225" 1
"36" "227" 1
"36" "230" 1
"36" "235" 1
"36" "236" 1
"36" "238" 1
"36" "243" 1
"36" "250" 1
"36" "255" 1
"36" "256" 1
"36" "259" 1
"36" "261" 1
"36" "267" 1
"36" "271" 2
"36" "277" 2
"36" "280" 1
"36" "285" 1
"36" "292" 1
"36" "293" 1
"36" "294" 4
"36" "300" 1
"36" "301" 1
"36" "306" 5
"36" "307" 1
"36" "311" 1
"36" "318" 2
"36" "319" 10
"36" "320" 1
"36" "321" 1
"36" "322" 1
"36" "328" 1
"36" "333" 1
"36" "337" 18
"36" "338" 4
"36" "340" 1
"36" "345" 1
"36" "347" 1
"36" "349" 1
"36" "350" 2
"36" "355" 1
"36" "363" 3
"36" "365" 1
"36" "367" 1
"36" "375" 5
"36" "377" 1
"36" "379" 1
"36" "380" 1
"36" "391" 2
"36" "400" 1
"36" "402" 1
"36" "404" 1
"36" "408" 1
"36" "417" 1
"36" "423" 1
"36" "426" 1
"36" "427" 1
"36" "429" 1
"36" "433" 3
"36" "436" 3
"36" "437" 7
"36" "438" 1
"36" "445" 1
"36" "451" 17
"36" "452" 1
"36" "454" 1
"36" "458" 1
"36" "459" 5
"36" "460" 8
"36" "463" 4
"36" "464" 1
"36" "465" 1
"36" "466" 1
"36" "471" 1
"36" "475" 1
"36" "476" 4
"36" "482" 1
"36" "487" 3
"36" "490" 1
"36" "491" 1
"36" "498" 1
"36" "499" 1
"36" "501" 2
"36" "505" 1
"36" "506" 1
"36" "509" 1
"36" "511" 1
"36" "513" 1
"36" "515" 1
"36" "517" 1
"36" "518" 1
"36" "522" 1
"36" "524" 1
"36" "525" 1
"36" "527" 1
"36" "528" 1
"36" "529" 1
"36" "530" 1
"36" "531" 1
"36" "534" 1
"36" "535" 1
"36" "542" 1
"36" "545" 1
"36" "546" 1
"36" "548" 13
"36" "556" 2
"36" "557" 1
"36" "558" 1
"36" "564" 1
"36" "567" 1
"36" "571" 1
"36" "575" 26
"36" "577" 1
"36" "583" 1
"36" "585" 12
"36" "591" 1
"36" "596" 4
"36" "599" 1
"36" "604" 1
"36" "606" 1
"36" "610" 1
"36" "611" 1
"36" "620" 1
"36" "622" 1
"36" "624" 1
"36" "630" 1
"36" "631" 1
"36" "632" 1
"36" "636" 1
"36" "640" 1
"36" "646" 1
"36" "649" 1
"36" "651" 1
"36" "654" 1
"36" "659" 1
"36" "663" 2
"36" "665" 1
"36" "668" 1
"36" "672" 1
"36" "674" 1
"36" "677" 1
"36" "680" 1
"36" "682" 1
"36" "687" 1
"36" "689" 1
"36" "697" 1
"36" "699" 1
"36" "700" 1
"36" "704" 1
"36" "705" 1
"36" "707" 1
"36" "709" 1
"36" "713" 1
"36" "714" 1
"36" "719" 1
"36" "720" 1
"36" "721" 1
"36" "722" 1
"36" "726" 1
"36" "728" 1
"36" "729" 1
"36" "730" 1
"36" "731" 1
"36" "744" 1
"36" "745" 1
"36" "748" 1
"36" "750" 1
"36" "753" 1
"36" "755" 1
"36" "757" 1
"36" "768" 1
"36" "772" 1
"36" "775" 1
"36" "781" 1
"36" "791" 1
"36" "798" 1
"36" "802" 3
"36" "808" 1
"36" "809" 1
"36" "813" 4
"36" "814" 1
"36" "818" 1
"36" "826" 1
"36" "828" 1
"36" "829" 1
"36" "831" 1
"36" "845" 1
"36" "849" 1
"36" "851" 1
"36" "856" 1
"36" "861" 1
"36" "863" 1
"36" "866" 1
"36" "873" 3
"36" "876" 1
"36" "877" 2
"36" "880" 1
"36" "882" 1
"36" "888" 1
"36" "891" 3
"36" "898" 1
"36" "900" 1
"36" "907" 1
"36" "911" 1
"36" "919" 1
"36" "920" 12
"36" "923" 1
"36" "926" 1
"36" "928" 2
"36" "934" 1
"36" "936" 1
"36" "943" 1
"36" "950" 1
"36" "954" 1
"36" "958" 1
"36" "959" 1
"36" "966" 1
"36" "977" 1
"36" "983" 1
"36" "984" 1
"36" "993" 1
"36" "994" 1
"36" "996" 1
"36" "998" 3
"36" "1005" 1
"36" "1016" 1
"36" "1017" 24
"36" "1019" 1
"36" "1022" 1
"36" "1023" 1
"36" "1027" 2
"36" "1030" 1
"36" "1031" 1
"36" "1034" 1
"36" "1035" 1
"36" "1037" 1
"36" "1041" 1
"36" "1045" 1
"36" "1048" 1
"36" "1054" 1
"36" "1055" 1
"36" "1060" 1
"36" "1061" 1
"36" "1063" 1
"36" "1064" 1
"36" "1068" 1
"36" "1069" 1
"36" "1070" 2
"36" "1074" 6
"36" "1076" 1
"36" "1077" 1
"36" "1079" 1
"36" "1081" 1
"36" "1084" 1
"36" "1085" 1
"36" "1086" 1
"36" "1092" 6
"36" "1099" 1
"36" "1100" 1
"36" "1106" 1
"36" "1107" 2
"36" "1110" 1
"36" "1111" 1
"37" "38" 45
"37" "39" 49
"37" "40" 28
"37" "41" 53
"37" "42" 44
"37" "43" 84
"37" "44" 38
"37" "45" 73
"37" "46" 44
"37" "47" 47
"37" "48" 77
"37" "49" 38
"37" "50" 47
"37" "51" 52
"37" "52" 27
"37" "53" 15
"37" "54" 28
"37" "55" 24
"37" "56" 20
"37" "57" 10
"37" "58" 39
"37" "59" 22
"37" "60" 12
"37" "61" 8
"37" "62" 8
"37" "70" 22
"37" "81" 1
"37" "85" 7
"37" "88" 6
"37" "90" 18
"37" "95" 23
"37" "98" 1
"37" "108" 1
"37" "114" 4
"37" "115" 11
"37" "119" 1
"37" "120" 24
"37" "121" 5
"37" "123" 1
"37" "144" 5
"37" "145" 1
"37" "150" 8
"37" "151" 4
"37" "153" 13
"37" "157" 1
"37" "159" 2
"37" "163" 1
"37" "187" 1
"37" "189" 1
"37" "190" 1
"37" "198" 1
"37" "202" 1
"37" "205" 1
"37" "236" 1
"37" "254" 1
"37" "256" 1
"37" "262" 1
"37" "270" 1
"37" "271" 2
"37" "272" 1
"37" "275" 1
"37" "276" 1
"37" "284" 1
"37" "287" 7
"37" "291" 1
"37" "294" 9
"37" "297" 2
"37" "306" 9
"37" "311" 17
"37" "318" 13
"37" "325" 1
"37" "326" 1
"37" "337" 16
"37" "338" 13
"37" "345" 39
"37" "353" 3
"37" "360" 1
"37" "362" 1
"37" "363" 2
"37" "375" 14
"37" "377" 16
"37" "389" 1
"37" "396" 46
"37" "401" 15
"37" "405" 1
"37" "407" 1
"37" "408" 6
"37" "410" 7
"37" "411" 1
"37" "414" 1
"37" "416" 1
"37" "424" 2
"37" "427" 5
"37" "429" 1
"37" "433" 19
"37" "435" 1
"37" "436" 18
"37" "437" 11
"37" "439" 13
"37" "445" 1
"37" "454" 1
"37" "460" 36
"37" "463" 20
"37" "464" 1
"37" "472" 14
"37" "473" 1
"37" "482" 1
"37" "487" 1
"37" "489" 1
"37" "509" 1
"37" "511" 1
"37" "513" 1
"37" "515" 1
"37" "517" 1
"37" "525" 1
"37" "534" 20
"37" "537" 1
"37" "540" 5
"37" "541" 1
"37" "548" 32
"37" "551" 1
"37" "554" 6
"37" "557" 14
"37" "558" 1
"37" "574" 10
"37" "575" 32
"37" "578" 1
"37" "585" 2
"37" "588" 1
"37" "591" 2
"37" "599" 1
"37" "604" 1
"37" "611" 22
"37" "620" 1
"37" "624" 1
"37" "629" 1
"37" "635" 1
"37" "646" 1
"37" "654" 1
"37" "658" 1
"37" "668" 1
"37" "669" 1
"37" "671" 1
"37" "674" 1
"37" "676" 1
"37" "685" 1
"37" "689" 1
"37" "691" 2
"37" "698" 1
"37" "704" 1
"37" "713" 1
"37" "720" 1
"37" "726" 1
"37" "728" 1
"37" "729" 1
"37" "730" 1
"37" "731" 1
"37" "745" 1
"37" "750" 1
"37" "757" 1
"37" "758" 1
"37" "802" 10
"37" "807" 1
"37" "808" 1
"37" "809" 1
"37" "812" 1
"37" "813" 23
"37" "831" 1
"37" "846" 6
"37" "848" 1
"37" "851" 16
"37" "855" 1
"37" "860" 13
"37" "861" 9
"37" "868" 7
"37" "871" 1
"37" "873" 8
"37" "876" 1
"37" "879" 1
"37" "882" 3
"37" "887" 2
"37" "890" 1
"37" "891" 11
"37" "904" 1
"37" "920" 12
"37" "926" 11
"37" "930" 1
"37" "932" 1
"37" "934" 1
"37" "941" 3
"37" "947" 1
"37" "953" 1
"37" "958" 1
"37" "962" 1
"37" "970" 1
"37" "972" 1
"37" "976" 1
"37" "987" 9
"37" "996" 2
"37" "998" 4
"37" "1002" 1
"37" "1003" 7
"37" "1007" 1
"37" "1027" 15
"37" "1028" 1
"37" "1031" 1
"37" "1035" 1
"37" "1037" 1
"37" "1039" 1
"37" "1045" 1
"37" "1046" 1
"37" "1056" 2
"37" "1057" 1
"37" "1058" 28
"37" "1069" 1
"37" "1070" 6
"37" "1074" 24
"37" "1075" 1
"37" "1077" 1
"37" "1081" 32
"37" "1083" 35
"37" "1091" 2
"37" "1092" 16
"37" "1102" 1
"37" "1109" 31
"37" "1110" 1
"38" "39" 38
"38" "40" 143
"38" "41" 5
"38" "42" 3
"38" "43" 50
"38" "44" 47
"38" "45" 34
"38" "46" 131
"38" "47" 19
"38" "48" 10
"38" "49" 25
"38" "50" 156
"38" "51" 50
"38" "52" 10
"38" "53" 3
"38" "54" 18
"38" "55" 31
"38" "56" 11
"38" "57" 3
"38" "58" 36
"38" "59" 16
"38" "60" 6
"38" "61" 5
"38" "62" 6
"38" "63" 1
"38" "70" 7
"38" "73" 2
"38" "82" 1
"38" "85" 15
"38" "88" 29
"38" "90" 5
"38" "95" 31
"38" "104" 2
"38" "105" 1
"38" "108" 2
"38" "114" 23
"38" "119" 1
"38" "120" 28
"38" "121" 2
"38" "124" 1
"38" "125" 1
"38" "126" 1
"38" "131" 1
"38" "134" 1
"38" "139" 1
"38" "144" 2
"38" "149" 1
"38" "151" 3
"38" "153" 3
"38" "155" 1
"38" "157" 4
"38" "160" 1
"38" "165" 1
"38" "177" 1
"38" "180" 1
"38" "198" 1
"38" "203" 1
"38" "215" 1
"38" "230" 1
"38" "239" 1
"38" "244" 1
"38" "259" 1
"38" "262" 1
"38" "267" 1
"38" "269" 1
"38" "270" 2
"38" "271" 1
"38" "277" 1
"38" "284" 1
"38" "285" 1
"38" "286" 1
"38" "290" 1
"38" "292" 1
"38" "294" 8
"38" "297" 1
"38" "303" 1
"38" "306" 13
"38" "307" 1
"38" "318" 4
"38" "319" 18
"38" "321" 1
"38" "322" 1
"38" "324" 1
"38" "325" 1
"38" "332" 1
"38" "337" 35
"38" "338" 15
"38" "340" 1
"38" "344" 1
"38" "345" 4
"38" "347" 1
"38" "349" 1
"38" "351" 1
"38" "357" 1
"38" "360" 1
"38" "363" 1
"38" "365" 1
"38" "367" 1
"38" "371" 1
"38" "375" 16
"38" "376" 1
"38" "377" 10
"38" "379" 1
"38" "396" 1
"38" "401" 5
"38" "408" 1
"38" "410" 1
"38" "417" 1
"38" "422" 2
"38" "427" 9
"38" "433" 9
"38" "435" 5
"38" "436" 11
"38" "437" 7
"38" "438" 1
"38" "439" 6
"38" "447" 1
"38" "451" 11
"38" "452" 1
"38" "455" 1
"38" "457" 1
"38" "458" 1
"38" "459" 2
"38" "460" 23
"38" "463" 4
"38" "464" 1
"38" "469" 1
"38" "472" 3
"38" "473" 1
"38" "475" 1
"38" "476" 7
"38" "487" 2
"38" "488" 1
"38" "494" 1
"38" "501" 2
"38" "505" 1
"38" "506" 1
"38" "510" 1
"38" "511" 1
"38" "515" 1
"38" "519" 1
"38" "522" 1
"38" "524" 1
"38" "525" 1
"38" "534" 1
"38" "535" 1
"38" "545" 1
"38" "546" 1
"38" "548" 17
"38" "554" 4
"38" "556" 1
"38" "557" 3
"38" "558" 1
"38" "565" 1
"38" "571" 1
"38" "573" 1
"38" "574" 1
"38" "575" 45
"38" "577" 1
"38" "580" 1
"38" "581" 1
"38" "583" 1
"38" "585" 4
"38" "596" 4
"38" "603" 1
"38" "606" 1
"38" "607" 1
"38" "611" 2
"38" "615" 1
"38" "624" 1
"38" "634" 1
"38" "635" 1
"38" "637" 1
"38" "642" 1
"38" "645" 1
"38" "654" 2
"38" "658" 1
"38" "661" 1
"38" "674" 1
"38" "682" 2
"38" "689" 1
"38" "691" 2
"38" "693" 1
"38" "697" 1
"38" "702" 1
"38" "704" 1
"38" "710" 1
"38" "712" 1
"38" "713" 1
"38" "714" 1
"38" "720" 1
"38" "730" 1
"38" "742" 1
"38" "744" 1
"38" "745" 1
"38" "748" 1
"38" "754" 1
"38" "755" 1
"38" "757" 1
"38" "758" 1
"38" "762" 1
"38" "765" 1
"38" "768" 1
"38" "771" 1
"38" "779" 1
"38" "782" 1
"38" "791" 1
"38" "792" 1
"38" "800" 1
"38" "802" 12
"38" "808" 1
"38" "809" 1
"38" "813" 10
"38" "816" 1
"38" "818" 1
"38" "826" 1
"38" "834" 1
"38" "837" 1
"38" "838" 1
"38" "840" 1
"38" "845" 1
"38" "846" 1
"38" "847" 1
"38" "848" 1
"38" "849" 2
"38" "851" 3
"38" "856" 1
"38" "864" 1
"38" "868" 1
"38" "873" 6
"38" "874" 1
"38" "877" 2
"38" "879" 1
"38" "880" 1
"38" "881" 1
"38" "882" 2
"38" "888" 1
"38" "889" 1
"38" "890" 1
"38" "891" 7
"38" "894" 1
"38" "915" 1
"38" "916" 1
"38" "919" 1
"38" "920" 4
"38" "926" 2
"38" "928" 1
"38" "930" 3
"38" "936" 1
"38" "944" 1
"38" "946" 2
"38" "953" 1
"38" "956" 1
"38" "959" 1
"38" "960" 1
"38" "961" 1
"38" "962" 1
"38" "963" 1
"38" "968" 1
"38" "975" 1
"38" "976" 2
"38" "980" 1
"38" "984" 1
"38" "987" 10
"38" "989" 1
"38" "993" 1
"38" "997" 1
"38" "998" 5
"38" "999" 1
"38" "1002" 1
"38" "1003" 4
"38" "1005" 1
"38" "1009" 1
"38" "1015" 1
"38" "1016" 1
"38" "1017" 30
"38" "1027" 12
"38" "1030" 1
"38" "1032" 1
"38" "1045" 2
"38" "1048" 1
"38" "1056" 1
"38" "1058" 2
"38" "1069" 1
"38" "1070" 8
"38" "1072" 1
"38" "1074" 2
"38" "1081" 4
"38" "1083" 2
"38" "1084" 1
"38" "1092" 8
"38" "1093" 1
"38" "1094" 1
"38" "1097" 1
"38" "1099" 1
"38" "1100" 1
"38" "1109" 1
"38" "1110" 1
"39" "40" 34
"39" "41" 41
"39" "42" 39
"39" "43" 46
"39" "44" 72
"39" "45" 48
"39" "46" 50
"39" "47" 42
"39" "48" 44
"39" "49" 28
"39" "50" 45
"39" "51" 63
"39" "52" 35
"39" "53" 16
"39" "54" 44
"39" "55" 32
"39" "56" 30
"39" "57" 22
"39" "58" 44
"39" "59" 33
"39" "60" 22
"39" "61" 23
"39" "62" 16
"39" "70" 29
"39" "71" 1
"39" "80" 1
"39" "81" 1
"39" "83" 1
"39" "85" 13
"39" "87" 1
"39" "88" 14
"39" "90" 11
"39" "93" 1
"39" "94" 1
"39" "95" 29
"39" "98" 1
"39" "101" 1
"39" "102" 1
"39" "106" 3
"39" "107" 1
"39" "108" 8
"39" "114" 8
"39" "115" 10
"39" "120" 12
"39" "121" 6
"39" "130" 1
"39" "136" 2
"39" "139" 1
"39" "141" 1
"39" "144" 8
"39" "149" 1
"39" "150" 6
"39" "151" 25
"39" "153" 16
"39" "158" 1
"39" "159" 6
"39" "163" 1
"39" "165" 1
"39" "178" 1
"39" "180" 1
"39" "190" 1
"39" "196" 1
"39" "198" 1
"39" "239" 2
"39" "256" 1
"39" "258" 1
"39" "260" 1
"39" "262" 1
"39" "267" 1
"39" "269" 1
"39" "271" 1
"39" "272" 1
"39" "282" 1
"39" "285" 1
"39" "287" 6
"39" "289" 1
"39" "290" 1
"39" "292" 1
"39" "293" 1
"39" "294" 5
"39" "297" 1
"39" "306" 23
"39" "307" 2
"39" "310" 1
"39" "311" 14
"39" "313" 1
"39" "316" 1
"39" "318" 9
"39" "319" 3
"39" "323" 1
"39" "325" 1
"39" "326" 1
"39" "333" 1
"39" "335" 1
"39" "337" 34
"39" "338" 21
"39" "340" 1
"39" "343" 1
"39" "344" 3
"39" "345" 21
"39" "347" 3
"39" "351" 1
"39" "353" 4
"39" "358" 1
"39" "360" 4
"39" "362" 2
"39" "363" 2
"39" "367" 1
"39" "373" 1
"39" "375" 26
"39" "377" 13
"39" "381" 1
"39" "386" 1
"39" "389" 1
"39" "396" 29
"39" "401" 8
"39" "403" 1
"39" "404" 1
"39" "410" 3
"39" "423" 1
"39" "425" 1
"39" "427" 8
"39" "428" 1
"39" "429" 1
"39" "433" 26
"39" "435" 1
"39" "436" 19
"39" "437" 22
"39" "439" 14
"39" "446" 1
"39" "449" 1
"39" "451" 2
"39" "458" 1
"39" "459" 1
"39" "460" 19
"39" "463" 22
"39" "464" 1
"39" "466" 1
"39" "468" 1
"39" "472" 21
"39" "473" 2
"39" "475" 1
"39" "476" 2
"39" "479" 1
"39" "480" 1
"39" "487" 1
"39" "500" 1
"39" "506" 1
"39" "507" 1
"39" "511" 1
"39" "523" 1
"39" "525" 1
"39" "527" 1
"39" "534" 13
"39" "539" 1
"39" "540" 3
"39" "542" 1
"39" "544" 1
"39" "546" 1
"39" "548" 25
"39" "550" 1
"39" "551" 1
"39" "554" 1
"39" "556" 1
"39" "557" 19
"39" "562" 1
"39" "567" 1
"39" "572" 1
"39" "573" 1
"39" "574" 6
"39" "575" 39
"39" "576" 1
"39" "578" 1
"39" "583" 1
"39" "585" 1
"39" "590" 1
"39" "591" 2
"39" "594" 1
"39" "596" 1
"39" "599" 1
"39" "600" 1
"39" "608" 1
"39" "611" 14
"39" "613" 1
"39" "622" 1
"39" "623" 1
"39" "635" 2
"39" "637" 1
"39" "640" 1
"39" "645" 2
"39" "654" 1
"39" "661" 1
"39" "664" 1
"39" "673" 1
"39" "681" 2
"39" "683" 1
"39" "685" 2
"39" "689" 1
"39" "693" 1
"39" "705" 1
"39" "712" 1
"39" "714" 1
"39" "727" 1
"39" "730" 1
"39" "736" 1
"39" "743" 1
"39" "744" 1
"39" "750" 1
"39" "758" 1
"39" "768" 1
"39" "770" 5
"39" "771" 1
"39" "775" 1
"39" "776" 2
"39" "781" 1
"39" "793" 1
"39" "800" 1
"39" "802" 30
"39" "808" 3
"39" "809" 1
"39" "810" 1
"39" "812" 1
"39" "813" 9
"39" "822" 2
"39" "823" 1
"39" "828" 1
"39" "829" 1
"39" "835" 1
"39" "842" 1
"39" "846" 2
"39" "849" 1
"39" "851" 13
"39" "854" 1
"39" "859" 1
"39" "860" 10
"39" "861" 2
"39" "866" 1
"39" "868" 2
"39" "873" 15
"39" "881" 1
"39" "882" 9
"39" "891" 22
"39" "895" 1
"39" "900" 1
"39" "911" 1
"39" "920" 11
"39" "926" 15
"39" "928" 1
"39" "936" 1
"39" "940" 1
"39" "941" 1
"39" "942" 1
"39" "946" 2
"39" "947" 1
"39" "958" 1
"39" "959" 2
"39" "966" 1
"39" "968" 1
"39" "970" 1
"39" "972" 1
"39" "980" 1
"39" "981" 1
"39" "987" 18
"39" "989" 1
"39" "995" 1
"39" "998" 5
"39" "999" 1
"39" "1001" 1
"39" "1003" 6
"39" "1005" 1
"39" "1012" 1
"39" "1016" 2
"39" "1017" 3
"39" "1027" 16
"39" "1030" 1
"39" "1031" 1
"39" "1033" 1
"39" "1035" 1
"39" "1037" 1
"39" "1038" 1
"39" "1045" 1
"39" "1046" 1
"39" "1047" 1
"39" "1049" 1
"39" "1050" 1
"39" "1052" 1
"39" "1056" 1
"39" "1058" 16
"39" "1070" 10
"39" "1072" 1
"39" "1073" 1
"39" "1074" 18
"39" "1077" 1
"39" "1081" 21
"39" "1082" 1
"39" "1083" 21
"39" "1084" 1
"39" "1088" 1
"39" "1091" 2
"39" "1092" 10
"39" "1093" 1
"39" "1107" 2
"39" "1109" 14
"40" "41" 3
"40" "42" 10
"40" "43" 49
"40" "44" 54
"40" "45" 29
"40" "46" 138
"40" "47" 6
"40" "48" 17
"40" "49" 10
"40" "50" 156
"40" "51" 48
"40" "52" 6
"40" "53" 5
"40" "54" 4
"40" "55" 35
"40" "56" 6
"40" "57" 2
"40" "58" 25
"40" "59" 20
"40" "60" 8
"40" "61" 4
"40" "62" 7
"40" "63" 1
"40" "70" 10
"40" "72" 1
"40" "73" 1
"40" "85" 3
"40" "88" 15
"40" "90" 4
"40" "91" 1
"40" "95" 29
"40" "102" 1
"40" "104" 1
"40" "114" 16
"40" "115" 3
"40" "120" 15
"40" "121" 5
"40" "129" 1
"40" "134" 1
"40" "139" 1
"40" "149" 1
"40" "151" 3
"40" "153" 3
"40" "156" 1
"40" "157" 8
"40" "159" 1
"40" "160" 1
"40" "161" 1
"40" "163" 1
"40" "172" 1
"40" "173" 1
"40" "190" 1
"40" "198" 1
"40" "203" 1
"40" "220" 1
"40" "240" 1
"40" "253" 1
"40" "256" 1
"40" "259" 1
"40" "267" 1
"40" "269" 1
"40" "270" 1
"40" "272" 1
"40" "273" 1
"40" "275" 1
"40" "277" 2
"40" "280" 1
"40" "284" 1
"40" "285" 1
"40" "286" 1
"40" "290" 1
"40" "292" 1
"40" "294" 6
"40" "297" 5
"40" "298" 1
"40" "302" 1
"40" "306" 11
"40" "309" 1
"40" "310" 1
"40" "311" 2
"40" "318" 1
"40" "319" 2
"40" "321" 1
"40" "322" 1
"40" "330" 1
"40" "337" 37
"40" "338" 9
"40" "341" 1
"40" "343" 1
"40" "345" 8
"40" "347" 2
"40" "349" 2
"40" "350" 1
"40" "354" 1
"40" "355" 1
"40" "363" 6
"40" "364" 1
"40" "365" 1
"40" "370" 1
"40" "375" 13
"40" "377" 6
"40" "378" 1
"40" "389" 1
"40" "395" 2
"40" "396" 5
"40" "401" 6
"40" "405" 1
"40" "408" 3
"40" "409" 2
"40" "410" 3
"40" "427" 3
"40" "432" 1
"40" "433" 6
"40" "435" 1
"40" "436" 4
"40" "437" 17
"40" "439" 7
"40" "451" 10
"40" "452" 1
"40" "453" 1
"40" "459" 2
"40" "460" 17
"40" "463" 6
"40" "464" 1
"40" "466" 2
"40" "467" 1
"40" "469" 1
"40" "471" 1
"40" "472" 3
"40" "474" 1
"40" "476" 5
"40" "482" 1
"40" "484" 1
"40" "486" 1
"40" "487" 2
"40" "491" 1
"40" "492" 1
"40" "494" 1
"40" "501" 2
"40" "505" 1
"40" "510" 1
"40" "517" 1
"40" "519" 1
"40" "531" 1
"40" "534" 3
"40" "538" 1
"40" "540" 4
"40" "542" 1
"40" "545" 1
"40" "548" 27
"40" "554" 2
"40" "555" 1
"40" "556" 1
"40" "557" 1
"40" "560" 1
"40" "566" 1
"40" "567" 1
"40" "571" 1
"40" "575" 38
"40" "583" 1
"40" "585" 11
"40" "596" 1
"40" "597" 1
"40" "599" 1
"40" "602" 1
"40" "603" 1
"40" "604" 1
"40" "606" 1
"40" "611" 2
"40" "612" 1
"40" "618" 1
"40" "620" 1
"40" "626" 1
"40" "630" 1
"40" "637" 1
"40" "638" 1
"40" "640" 1
"40" "646" 1
"40" "651" 1
"40" "654" 1
"40" "668" 1
"40" "670" 1
"40" "671" 1
"40" "674" 1
"40" "682" 1
"40" "688" 1
"40" "689" 1
"40" "691" 1
"40" "693" 1
"40" "699" 1
"40" "700" 1
"40" "704" 1
"40" "705" 1
"40" "713" 1
"40" "714" 1
"40" "718" 1
"40" "719" 1
"40" "720" 1
"40" "725" 1
"40" "726" 1
"40" "728" 1
"40" "730" 1
"40" "731" 1
"40" "736" 1
"40" "744" 1
"40" "755" 1
"40" "757" 1
"40" "760" 1
"40" "792" 1
"40" "797" 1
"40" "802" 4
"40" "813" 12
"40" "819" 1
"40" "829" 1
"40" "839" 1
"40" "840" 2
"40" "845" 1
"40" "846" 4
"40" "849" 1
"40" "851" 7
"40" "852" 1
"40" "861" 5
"40" "868" 2
"40" "869" 1
"40" "873" 8
"40" "874" 1
"40" "877" 1
"40" "879" 1
"40" "880" 1
"40" "882" 2
"40" "889" 1
"40" "891" 18
"40" "904" 1
"40" "908" 2
"40" "911" 1
"40" "918" 1
"40" "919" 1
"40" "920" 12
"40" "926" 2
"40" "928" 1
"40" "930" 3
"40" "934" 1
"40" "939" 1
"40" "941" 1
"40" "946" 1
"40" "950" 1
"40" "979" 1
"40" "989" 1
"40" "991" 1
"40" "993" 1
"40" "994" 1
"40" "996" 2
"40" "997" 1
"40" "998" 6
"40" "1003" 5
"40" "1005" 1
"40" "1010" 1
"40" "1017" 30
"40" "1027" 16
"40" "1030" 1
"40" "1031" 1
"40" "1033" 1
"40" "1041" 1
"40" "1042" 1
"40" "1045" 1
"40" "1046" 1
"40" "1058" 1
"40" "1067" 1
"40" "1069" 1
"40" "1070" 4
"40" "1074" 10
"40" "1081" 4
"40" "1082" 1
"40" "1083" 2
"40" "1084" 1
"40" "1092" 6
"40" "1109" 1
"41" "42" 107
"41" "43" 29
"41" "44" 54
"41" "45" 90
"41" "46" 7
"41" "47" 107
"41" "48" 159
"41" "49" 104
"41" "50" 17
"41" "51" 25
"41" "52" 3
"41" "53" 81
"41" "54" 5
"41" "55" 1
"41" "56" 12
"41" "57" 49
"41" "58" 9
"41" "59" 3
"41" "60" 7
"41" "61" 9
"41" "62" 45
"41" "65" 2
"41" "70" 1
"41" "71" 1
"41" "73" 3
"41" "75" 2
"41" "78" 1
"41" "80" 1
"41" "81" 1
"41" "85" 1
"41" "88" 5
"41" "90" 54
"41" "95" 1
"41" "102" 1
"41" "104" 1
"41" "114" 2
"41" "115" 2
"41" "117" 2
"41" "118" 1
"41" "120" 30
"41" "121" 1
"41" "122" 1
"41" "127" 1
"41" "144" 7
"41" "146" 2
"41" "148" 1
"41" "150" 2
"41" "151" 3
"41" "153" 1
"41" "159" 5
"41" "160" 1
"41" "163" 1
"41" "177" 1
"41" "190" 1
"41" "200" 1
"41" "239" 2
"41" "243" 1
"41" "256" 1
"41" "259" 4
"41" "263" 1
"41" "276" 2
"41" "279" 1
"41" "284" 1
"41" "285" 1
"41" "287" 13
"41" "293" 1
