"a" "b" "tinicio" "tfinal" "tcontato"
"6" "34" 5020000 5040000 20000
"6" "34" 5041000 5041000 0
"6" "34" 5254000 5254000 0
"6" "34" 5624000 5624000 0
"6" "34" 5674000 5674000 0
"6" "34" 5856000 5856000 0
"6" "34" 6062000 6062000 0
"6" "34" 7677000 7677000 0
"6" "34" 7919000 7919000 0
"6" "34" 7975000 7995000 20000
"6" "34" 8060000 8076000 16000
"6" "34" 8361000 8377000 16000
"6" "34" 8847000 8847000 0
"6" "34" 8917000 8953000 36000
"6" "34" 8980000 8980000 0
"6" "34" 9024000 9043000 19000
"6" "34" 9842000 9842000 0
"6" "34" 10117000 10117000 0
"6" "35" 923000 923000 0
"6" "35" 1187000 1187000 0
"6" "35" 1792000 1792000 0
"6" "35" 2377000 2377000 0
"6" "35" 2504000 2504000 0
"6" "35" 2794000 2794000 0
"6" "35" 3519000 3519000 0
"6" "35" 4909000 4909000 0
"6" "35" 4916000 4931000 15000
"6" "35" 5097000 5097000 0
"6" "35" 5110000 5110000 0
"6" "35" 5473000 5473000 0
"6" "35" 5485000 5485000 0
"6" "35" 8742000 8742000 0
"6" "35" 9227000 9227000 0
"6" "35" 9622000 9637000 15000
"6" "35" 9699000 9699000 0
"6" "35" 9845000 9845000 0
"6" "36" 4411000 4411000 0
"6" "36" 4458000 4458000 0
"6" "36" 4483000 4498000 15000
"6" "36" 4513000 4524000 11000
"6" "36" 4894000 4894000 0
"6" "36" 5210000 5210000 0
"6" "36" 5219000 5219000 0
"6" "36" 5243000 5243000 0
"6" "36" 7906000 7906000 0
"6" "36" 7922000 7922000 0
"6" "36" 7940000 7957000 17000
"6" "36" 8014000 8014000 0
"6" "36" 8031000 8031000 0
"6" "36" 8156000 8156000 0
"6" "36" 8277000 8278000 1000
"6" "36" 8348000 8348000 0
"6" "36" 8461000 8461000 0
"6" "37" 704000 704000 0
"6" "37" 1184000 1184000 0
"6" "37" 1261000 1261000 0
"6" "37" 1410000 1410000 0
"6" "37" 2082000 2082000 0
"6" "37" 2097000 2097000 0
"6" "37" 4320000 4320000 0
"6" "37" 4356000 4356000 0
"6" "37" 4394000 4394000 0
"6" "37" 4397000 4397000 0
"6" "37" 4444000 4458000 14000
"6" "37" 4466000 4466000 0
"6" "37" 4842000 4842000 0
"6" "37" 4864000 4864000 0
"6" "37" 4872000 4872000 0
"6" "37" 5016000 5016000 0
"6" "37" 5029000 5062000 33000
"6" "37" 5090000 5090000 0
"6" "37" 5647000 5647000 0
"6" "37" 5648000 5648000 0
"6" "37" 5679000 5679000 0
"6" "37" 6066000 6066000 0
"6" "37" 6104000 6104000 0
"6" "37" 6109000 6109000 0
"6" "37" 6629000 6629000 0
"6" "37" 9688000 9688000 0
"6" "37" 9806000 9806000 0
"6" "38" 2235000 2235000 0
"6" "38" 2311000 2311000 0
"6" "38" 2349000 2349000 0
"6" "38" 2364000 2364000 0
"6" "38" 4392000 4392000 0
"6" "38" 4424000 4424000 0
"6" "38" 4545000 4580000 35000
"6" "38" 4670000 4670000 0
"6" "38" 4883000 4883000 0
"6" "38" 4916000 4916000 0
"6" "38" 5142000 5142000 0
"6" "38" 5150000 5150000 0
"6" "38" 5178000 5180000 2000
"6" "38" 5243000 5250000 7000
"6" "38" 6162000 6162000 0
"6" "38" 6199000 6199000 0
"6" "38" 6719000 6719000 0
"6" "38" 6725000 6725000 0
"6" "38" 7646000 7646000 0
"6" "38" 7659000 7677000 18000
"6" "38" 7940000 7940000 0
"6" "38" 7942000 7961000 19000
"6" "38" 8166000 8221000 55000
"6" "38" 8261000 8261000 0
"6" "38" 8277000 8277000 0
"6" "38" 8316000 8361000 45000
"6" "38" 8554000 8554000 0
"6" "38" 8976000 8976000 0
"6" "38" 8997000 9024000 27000
"6" "38" 9094000 9094000 0
"6" "38" 9605000 9605000 0
"6" "39" 991000 991000 0
"6" "39" 999000 1017000 18000
"6" "39" 1020000 1020000 0
"6" "39" 1065000 1065000 0
"6" "39" 1083000 1083000 0
"6" "39" 1228000 1243000 15000
"6" "39" 1270000 1270000 0
"6" "39" 1706000 1720000 14000
"6" "39" 1886000 1886000 0
"6" "39" 1911000 1931000 20000
"6" "39" 1932000 1932000 0
"6" "39" 2025000 2036000 11000
"6" "39" 2795000 2795000 0
"6" "39" 3181000 3181000 0
"6" "39" 3199000 3199000 0
"6" "39" 3246000 3246000 0
"6" "39" 3264000 3264000 0
"6" "39" 3271000 3271000 0
"6" "39" 3508000 3508000 0
"6" "39" 3547000 3547000 0
"6" "39" 3815000 3815000 0
"6" "39" 3954000 3959000 5000
"6" "39" 4083000 4083000 0
"6" "39" 4886000 4886000 0
"6" "39" 4892000 4909000 17000
"6" "39" 5280000 5280000 0
"6" "39" 5281000 5281000 0
"6" "39" 5343000 5343000 0
"6" "39" 5447000 5463000 16000
"6" "39" 5498000 5498000 0
"6" "39" 5947000 5947000 0
"6" "39" 6036000 6036000 0
"6" "39" 6178000 6190000 12000
"6" "39" 6348000 6348000 0
"6" "39" 6415000 6427000 12000
"6" "39" 7995000 8014000 19000
"6" "39" 8090000 8090000 0
"6" "39" 8125000 8125000 0
"6" "39" 8607000 8607000 0
"6" "39" 8847000 8847000 0
"6" "39" 9266000 9282000 16000
"6" "39" 9326000 9326000 0
"6" "39" 9592000 9592000 0
"6" "39" 9842000 9872000 30000
"6" "40" 4373000 4373000 0
"6" "40" 4455000 4455000 0
"6" "40" 4466000 4483000 17000
"6" "40" 4510000 4535000 25000
"6" "40" 5178000 5178000 0
"6" "40" 5202000 5202000 0
"6" "40" 5219000 5219000 0
"6" "40" 7887000 7887000 0
"6" "40" 7995000 7995000 0
"6" "40" 8e+06 8013000 13000
"6" "40" 8156000 8221000 65000
"6" "40" 8256000 8277000 21000
"6" "40" 8310000 8348000 38000
"6" "40" 8461000 8461000 0
"6" "40" 8486000 8486000 0
"6" "40" 8500000 8500000 0
"6" "40" 8780000 8780000 0
"6" "40" 9046000 9046000 0
"6" "40" 9760000 9760000 0
"6" "40" 9827000 9827000 0
"6" "40" 9855000 9876000 21000
"6" "41" 5985000 5985000 0
"6" "42" 676000 676000 0
"6" "42" 3899000 3899000 0
"6" "42" 8701000 8701000 0
"6" "43" 672000 683000 11000
"6" "43" 687000 687000 0
"6" "43" 1163000 1163000 0
"6" "43" 1264000 1264000 0
"6" "43" 2144000 2144000 0
"6" "43" 2324000 2324000 0
"6" "43" 2509000 2509000 0
"6" "43" 2577000 2577000 0
"6" "43" 2585000 2585000 0
"6" "43" 2687000 2687000 0
"6" "43" 2747000 2758000 11000
"6" "43" 2823000 2823000 0
"6" "43" 3007000 3007000 0
"6" "43" 3949000 3949000 0
"6" "43" 4082000 4082000 0
"6" "43" 5280000 5280000 0
"6" "43" 5417000 5417000 0
"6" "43" 5648000 5648000 0
"6" "43" 7960000 7960000 0
"6" "43" 7998000 7998000 0
"6" "43" 8014000 8014000 0
"6" "43" 8565000 8565000 0
"6" "43" 9111000 9133000 22000
"6" "43" 9225000 9225000 0
"6" "43" 9860000 9860000 0
"6" "44" 624000 624000 0
"6" "44" 2847000 2847000 0
"6" "44" 3764000 3764000 0
"6" "44" 3860000 3860000 0
"6" "44" 4870000 4870000 0
"6" "44" 4888000 4888000 0
"6" "44" 4998000 5016000 18000
"6" "44" 5280000 5280000 0
"6" "44" 5579000 5579000 0
"6" "44" 5587000 5587000 0
"6" "44" 6020000 6020000 0
"6" "44" 6036000 6036000 0
"6" "44" 6210000 6224000 14000
"6" "44" 7975000 7975000 0
"6" "44" 7987000 7987000 0
"6" "44" 8811000 8826000 15000
"6" "44" 8847000 8847000 0
"6" "44" 9827000 9827000 0
"6" "44" 9872000 9872000 0
"6" "45" 1460000 1460000 0
"6" "45" 1493000 1493000 0
"6" "45" 1951000 1968000 17000
"6" "45" 4892000 4892000 0
"6" "45" 5028000 5028000 0
"6" "45" 5465000 5465000 0
"6" "45" 5466000 5466000 0
"6" "45" 5498000 5498000 0
"6" "45" 8591000 8591000 0
"6" "45" 8886000 8886000 0
"6" "45" 9245000 9245000 0
"6" "45" 9326000 9326000 0
"6" "45" 9775000 9775000 0
"6" "45" 9958000 9958000 0
"6" "46" 2297000 2309000 12000
"6" "46" 3080000 3081000 1000
"6" "46" 3159000 3159000 0
"6" "46" 3174000 3174000 0
"6" "46" 3190000 3190000 0
"6" "46" 4362000 4362000 0
"6" "46" 4394000 4394000 0
"6" "46" 4421000 4421000 0
"6" "46" 4731000 4751000 20000
"6" "46" 4784000 4856000 72000
"6" "46" 4892000 4926000 34000
"6" "46" 4946000 4946000 0
"6" "46" 5127000 5127000 0
"6" "46" 5159000 5205000 46000
"6" "46" 5295000 5295000 0
"6" "46" 5657000 5657000 0
"6" "46" 5661000 5674000 13000
"6" "46" 7062000 7062000 0
"6" "46" 7100000 7100000 0
"6" "46" 7632000 7632000 0
"6" "46" 7887000 7887000 0
"6" "46" 7921000 7921000 0
"6" "46" 7968000 7968000 0
"6" "46" 7995000 8017000 22000
"6" "46" 8048000 8048000 0
"6" "46" 8060000 8060000 0
"6" "46" 8079000 8079000 0
"6" "46" 8132000 8132000 0
"6" "46" 8137000 8156000 19000
"6" "46" 8187000 8223000 36000
"6" "46" 8277000 8388000 111000
"6" "46" 9024000 9024000 0
"6" "47" 3292000 3292000 0
"6" "47" 5085000 5085000 0
"6" "47" 6066000 6066000 0
"6" "47" 7967000 7979000 12000
"6" "47" 7995000 7995000 0
"6" "47" 9049000 9049000 0
"6" "47" 9133000 9133000 0
"6" "47" 9775000 9775000 0
"6" "48" 890000 890000 0
"6" "48" 896000 896000 0
"6" "48" 3476000 3489000 13000
"6" "48" 5991000 5991000 0
"6" "48" 6021000 6021000 0
"6" "48" 6051000 6051000 0
"6" "48" 6086000 6086000 0
"6" "48" 9266000 9282000 16000
"6" "48" 9326000 9326000 0
"6" "48" 9368000 9368000 0
"6" "49" 607000 615000 8000
"6" "49" 652000 668000 16000
"6" "49" 699000 699000 0
"6" "49" 4197000 4197000 0
"6" "49" 5982000 5982000 0
"6" "49" 7643000 7643000 0
"6" "49" 7659000 7677000 18000
"6" "49" 7772000 7772000 0
"6" "49" 8687000 8687000 0
"6" "49" 9266000 9266000 0
"6" "49" 9883000 9883000 0
"6" "50" 4367000 4375000 8000
"6" "50" 4715000 4751000 36000
"6" "50" 4784000 4797000 13000
"6" "50" 4861000 4861000 0
"6" "50" 4872000 4883000 11000
"6" "50" 4928000 4946000 18000
"6" "50" 5156000 5156000 0
"6" "50" 5196000 5196000 0
"6" "50" 7817000 7835000 18000
"6" "50" 7836000 7857000 21000
"6" "50" 7890000 7890000 0
"6" "50" 7921000 7921000 0
"6" "50" 7939000 7953000 14000
"6" "50" 7961000 7961000 0
"6" "50" 7980000 7980000 0
"6" "50" 7995000 8014000 19000
"6" "50" 8150000 8249000 99000
"6" "50" 8276000 8276000 0
"6" "50" 8296000 8296000 0
"6" "50" 8310000 8327000 17000
"6" "50" 8328000 8328000 0
"6" "50" 8385000 8461000 76000
"6" "50" 8857000 8857000 0
"6" "50" 8889000 8898000 9000
"6" "50" 8965000 8965000 0
"6" "50" 9043000 9043000 0
"6" "50" 9827000 9872000 45000
"6" "51" 1559000 1559000 0
"6" "51" 2006000 2006000 0
"6" "51" 2321000 2321000 0
"6" "51" 2331000 2342000 11000
"6" "51" 2349000 2349000 0
"6" "51" 2371000 2371000 0
"6" "51" 2641000 2641000 0
"6" "51" 2645000 2645000 0
"6" "51" 2926000 2926000 0
"6" "51" 3096000 3096000 0
"6" "51" 3246000 3246000 0
"6" "51" 3300000 3300000 0
"6" "51" 3304000 3304000 0
"6" "51" 3337000 3337000 0
"6" "51" 3495000 3495000 0
"6" "51" 3640000 3649000 9000
"6" "51" 3721000 3721000 0
"6" "51" 3878000 3878000 0
"6" "51" 4149000 4149000 0
"6" "51" 4510000 4510000 0
"6" "51" 4527000 4527000 0
"6" "51" 4819000 4819000 0
"6" "51" 4892000 4892000 0
"6" "51" 5588000 5588000 0
"6" "51" 5720000 5720000 0
"6" "51" 5728000 5728000 0
"6" "51" 6104000 6104000 0
"6" "51" 6162000 6162000 0
"6" "51" 6264000 6264000 0
"6" "51" 6740000 6753000 13000
"6" "51" 6765000 6765000 0
"6" "51" 6804000 6804000 0
"6" "51" 7490000 7490000 0
"6" "51" 8313000 8328000 15000
"6" "51" 8565000 8565000 0
"6" "51" 9592000 9605000 13000
"6" "51" 9739000 9739000 0
"6" "51" 9774000 9774000 0
"6" "51" 9827000 9827000 0
"6" "51" 9883000 9883000 0
"6" "52" 1163000 1163000 0
"6" "52" 1524000 1537000 13000
"6" "52" 3098000 3098000 0
"6" "52" 3585000 3585000 0
"6" "52" 3619000 3619000 0
"6" "52" 3642000 3642000 0
"6" "52" 3644000 3644000 0
"6" "52" 3649000 3649000 0
"6" "52" 5957000 5957000 0
"6" "52" 5966000 5966000 0
"6" "52" 6162000 6162000 0
"6" "52" 6168000 6168000 0
"6" "52" 6264000 6264000 0
"6" "52" 6275000 6275000 0
"6" "52" 6301000 6301000 0
"6" "52" 6342000 6342000 0
"6" "52" 6356000 6356000 0
"6" "52" 6368000 6368000 0
"6" "52" 6427000 6427000 0
"6" "52" 6771000 6771000 0
"6" "52" 6778000 6778000 0
"6" "52" 6804000 6804000 0
"6" "52" 6946000 6946000 0
"6" "52" 7543000 7573000 30000
"6" "52" 7625000 7625000 0
"6" "52" 9352000 9352000 0
"6" "52" 9396000 9396000 0
"6" "52" 9409000 9409000 0
"6" "52" 9466000 9466000 0
"6" "52" 9493000 9493000 0
"6" "52" 9572000 9572000 0
"6" "52" 9794000 9794000 0
"6" "53" 6946000 6946000 0
"6" "54" 1163000 1175000 12000
"6" "54" 1186000 1188000 2000
"6" "54" 1224000 1224000 0
"6" "54" 1521000 1521000 0
"6" "54" 1558000 1558000 0
"6" "54" 1597000 1601000 4000
"6" "54" 1645000 1645000 0
"6" "54" 1647000 1647000 0
"6" "54" 1677000 1677000 0
"6" "54" 1706000 1706000 0
"6" "54" 1733000 1733000 0
"6" "54" 1799000 1799000 0
"6" "54" 2120000 2120000 0
"6" "54" 2154000 2154000 0
"6" "54" 2184000 2184000 0
"6" "54" 2217000 2217000 0
"6" "54" 2249000 2264000 15000
"6" "54" 2269000 2269000 0
"6" "54" 3111000 3111000 0
"6" "54" 3125000 3126000 1000
"6" "54" 3145000 3145000 0
"6" "54" 3174000 3174000 0
"6" "54" 3547000 3547000 0
"6" "54" 3554000 3566000 12000
"6" "54" 3585000 3615000 30000
"6" "54" 3616000 3616000 0
"6" "54" 3644000 3647000 3000
"6" "54" 3661000 3661000 0
"6" "54" 4051000 4051000 0
"6" "54" 5896000 5896000 0
"6" "54" 5917000 5932000 15000
"6" "54" 5947000 5966000 19000
"6" "54" 6104000 6104000 0
"6" "54" 6175000 6175000 0
"6" "54" 6206000 6227000 21000
"6" "54" 6264000 6264000 0
"6" "54" 6310000 6310000 0
"6" "54" 6315000 6315000 0
"6" "54" 6354000 6354000 0
"6" "54" 6399000 6402000 3000
"6" "54" 6917000 6928000 11000
"6" "54" 6946000 6967000 21000
"6" "54" 7517000 7517000 0
"6" "54" 7557000 7587000 30000
"6" "55" 2025000 2025000 0
"6" "55" 2071000 2071000 0
"6" "55" 2105000 2105000 0
"6" "55" 2124000 2124000 0
"6" "55" 2172000 2172000 0
"6" "55" 2217000 2217000 0
"6" "55" 2361000 2361000 0
"6" "55" 2573000 2576000 3000
"6" "55" 2585000 2618000 33000
"6" "55" 3165000 3165000 0
"6" "55" 3199000 3199000 0
"6" "55" 3246000 3260000 14000
"6" "55" 3287000 3316000 29000
"6" "55" 3372000 3382000 10000
"6" "55" 3414000 3414000 0
"6" "55" 3644000 3644000 0
"6" "55" 3651000 3651000 0
"6" "55" 5041000 5041000 0
"6" "55" 5110000 5127000 17000
"6" "55" 8521000 8521000 0
"6" "55" 8576000 8580000 4000
"6" "55" 8618000 8634000 16000
"6" "55" 8675000 8675000 0
"6" "55" 8687000 8687000 0
"6" "55" 8974000 8980000 6000
"6" "55" 9011000 9029000 18000
"6" "55" 9057000 9057000 0
"6" "56" 866000 924000 58000
"6" "56" 952000 952000 0
"6" "56" 972000 999000 27000
"6" "56" 1048000 1079000 31000
"6" "56" 1087000 1087000 0
"6" "56" 1558000 1558000 0
"6" "56" 1577000 1581000 4000
"6" "56" 1621000 1657000 36000
"6" "56" 1726000 1726000 0
"6" "56" 2071000 2071000 0
"6" "56" 2101000 2101000 0
"6" "56" 2147000 2147000 0
"6" "56" 2154000 2154000 0
"6" "56" 2183000 2183000 0
"6" "56" 2184000 2184000 0
"6" "56" 5868000 5884000 16000
"6" "56" 6717000 6717000 0
"6" "56" 7517000 7517000 0
"6" "56" 9235000 9235000 0
"6" "56" 9266000 9299000 33000
"6" "56" 9365000 9425000 60000
"6" "56" 9466000 9481000 15000
"6" "56" 9506000 9544000 38000
"6" "57" 6658000 6658000 0
"6" "58" 2249000 2249000 0
"6" "58" 2276000 2276000 0
"6" "58" 2283000 2283000 0
"6" "58" 2448000 2504000 56000
"6" "58" 3060000 3060000 0
"6" "58" 3126000 3145000 19000
"6" "58" 3231000 3231000 0
"6" "58" 3249000 3271000 22000
"6" "58" 3288000 3288000 0
"6" "58" 3304000 3304000 0
"6" "58" 3315000 3315000 0
"6" "58" 3351000 3351000 0
"6" "58" 3355000 3355000 0
"6" "58" 3369000 3369000 0
"6" "58" 3383000 3383000 0
"6" "58" 3428000 3428000 0
"6" "58" 3574000 3574000 0
"6" "58" 3647000 3647000 0
"6" "58" 3697000 3717000 20000
"6" "58" 3970000 3970000 0
"6" "58" 4114000 4132000 18000
"6" "58" 4209000 4209000 0
"6" "58" 4213000 4213000 0
"6" "58" 4230000 4230000 0
"6" "58" 4288000 4288000 0
"6" "58" 4352000 4352000 0
"6" "58" 4381000 4381000 0
"6" "58" 5266000 5280000 14000
"6" "58" 5316000 5316000 0
"6" "58" 5327000 5343000 16000
"6" "58" 5618000 5618000 0
"6" "58" 5720000 5720000 0
"6" "58" 5747000 5747000 0
"6" "58" 6791000 6804000 13000
"6" "59" 2082000 2082000 0
"6" "59" 2404000 2404000 0
"6" "59" 5307000 5307000 0
"6" "59" 5657000 5657000 0
"6" "59" 5661000 5661000 0
"6" "59" 5879000 5896000 17000
"6" "59" 6614000 6614000 0
"6" "59" 8847000 8847000 0
"6" "59" 8898000 8937000 39000
"6" "59" 8938000 8938000 0
"6" "59" 9409000 9466000 57000
"6" "59" 9529000 9529000 0
"6" "59" 9558000 9592000 34000
"6" "59" 9622000 9677000 55000
"6" "59" 9713000 9728000 15000
"6" "59" 9775000 9794000 19000
"6" "59" 9842000 9842000 0
"6" "59" 9883000 9883000 0
"6" "59" 9918000 9939000 21000
"6" "59" 10079000 10079000 0
"6" "60" 1476000 1476000 0
"6" "60" 1638000 1638000 0
"6" "60" 2124000 2124000 0
"6" "60" 2154000 2154000 0
"6" "60" 2159000 2159000 0
"6" "60" 3022000 3022000 0
"6" "60" 3027000 3027000 0
"6" "60" 3047000 3047000 0
"6" "60" 3542000 3542000 0
"6" "60" 5884000 5884000 0
"6" "60" 5888000 5888000 0
"6" "60" 5986000 6005000 19000
"6" "60" 6614000 6614000 0
"6" "60" 6643000 6643000 0
"6" "60" 8910000 8910000 0
"6" "60" 9140000 9140000 0
"6" "60" 9220000 9220000 0
"6" "60" 9236000 9236000 0
"6" "60" 9266000 9266000 0
"6" "60" 9298000 9298000 0
"6" "60" 9299000 9299000 0
"6" "60" 9398000 9398000 0
"6" "60" 9871000 9871000 0
"6" "60" 9918000 9918000 0
"6" "60" 10031000 10068000 37000
"6" "61" 3048000 3048000 0
"6" "61" 3097000 3097000 0
"6" "61" 3199000 3199000 0
"6" "61" 3246000 3246000 0
"6" "61" 3256000 3256000 0
"6" "61" 3324000 3338000 14000
"6" "61" 5327000 5327000 0
"6" "61" 5360000 5360000 0
"6" "61" 5648000 5648000 0
"6" "61" 9400000 9400000 0
"6" "62" 7532000 7532000 0
"6" "62" 7538000 7538000 0
"6" "62" 7989000 8010000 21000
"6" "62" 9141000 9141000 0
"6" "70" 1029000 1029000 0
"6" "70" 1116000 1116000 0
"6" "70" 1146000 1146000 0
"6" "70" 1228000 1269000 41000
"6" "70" 1310000 1310000 0
"6" "70" 1337000 1337000 0
"6" "70" 1677000 1677000 0
"6" "70" 2082000 2082000 0
"6" "70" 2463000 2483000 20000
"6" "70" 3111000 3111000 0
"6" "70" 3547000 3547000 0
"6" "70" 3750000 3750000 0
"6" "70" 3776000 3776000 0
"6" "70" 3815000 3831000 16000
"6" "70" 3862000 3899000 37000
"6" "70" 3951000 3951000 0
"6" "70" 3989000 3989000 0
"6" "70" 5540000 5568000 28000
"6" "70" 5618000 5618000 0
"6" "70" 5707000 5728000 21000
"6" "70" 6630000 6630000 0
"6" "70" 6719000 6719000 0
"6" "70" 7500000 7500000 0
"6" "70" 9827000 9827000 0
"6" "70" 9872000 9872000 0
"6" "70" 9903000 9903000 0
"6" "85" 896000 896000 0
"6" "85" 936000 999000 63000
"6" "85" 1029000 1132000 103000
"6" "85" 2137000 2137000 0
"6" "85" 2232000 2249000 17000
"6" "85" 2287000 2287000 0
"6" "85" 2321000 2321000 0
"6" "85" 2349000 2349000 0
"6" "85" 2624000 2624000 0
"6" "85" 4033000 4033000 0
"6" "85" 4411000 4411000 0
"6" "85" 5540000 5540000 0
"6" "85" 5607000 5618000 11000
"6" "88" 3048000 3048000 0
"6" "88" 4099000 4099000 0
"6" "88" 4132000 4132000 0
"6" "88" 5826000 5884000 58000
"6" "88" 5915000 5966000 51000
"6" "88" 6190000 6190000 0
"6" "88" 6244000 6244000 0
"6" "88" 6342000 6342000 0
"6" "88" 6520000 6520000 0
"6" "88" 7975000 7975000 0
"6" "88" 8240000 8240000 0
"6" "88" 8426000 8489000 63000
"6" "88" 8521000 8521000 0
"6" "88" 8576000 8607000 31000
"6" "88" 8780000 8780000 0
"6" "88" 8898000 9011000 113000
"6" "88" 9075000 9075000 0
"6" "90" 6399000 6415000 16000
"6" "95" 1132000 1132000 0
"6" "95" 1510000 1558000 48000
"6" "95" 1581000 1581000 0
"6" "95" 1621000 1677000 56000
"6" "95" 1720000 1744000 24000
"6" "95" 2071000 2104000 33000
"6" "95" 2137000 2184000 47000
"6" "95" 2235000 2287000 52000
"6" "95" 2377000 2388000 11000
"6" "95" 2573000 2573000 0
"6" "95" 3174000 3174000 0
"6" "95" 3199000 3199000 0
"6" "95" 3602000 3615000 13000
"6" "95" 3661000 3661000 0
"6" "95" 3971000 4009000 38000
"6" "95" 4051000 4051000 0
"6" "95" 5378000 5378000 0
"6" "95" 5417000 5450000 33000
"6" "95" 5509000 5509000 0
"6" "95" 5661000 5661000 0
"6" "95" 5868000 5896000 28000
"6" "95" 6630000 6630000 0
"6" "95" 7857000 7857000 0
"6" "95" 7887000 7887000 0
"6" "95" 8014000 8060000 46000
"6" "98" 2808000 2808000 0
"6" "102" 3396000 3396000 0
"6" "105" 2906000 2906000 0
"6" "106" 3532000 3532000 0
"6" "108" 1187000 1187000 0
"6" "108" 2217000 2232000 15000
"6" "108" 2264000 2264000 0
"6" "108" 2287000 2287000 0
"6" "108" 2933000 2950000 17000
"6" "108" 2978000 2992000 14000
"6" "108" 3027000 3027000 0
"6" "108" 3060000 3060000 0
"6" "114" 2336000 2336000 0
"6" "119" 8107000 8107000 0
"6" "120" 1132000 1146000 14000
"6" "120" 1440000 1460000 20000
"6" "120" 1524000 1537000 13000
"6" "120" 1578000 1578000 0
"6" "120" 2101000 2232000 131000
"6" "120" 2249000 2249000 0
"6" "120" 2276000 2276000 0
"6" "120" 2321000 2321000 0
"6" "120" 2349000 2349000 0
"6" "120" 2658000 2676000 18000
"6" "120" 3027000 3027000 0
"6" "120" 3292000 3292000 0
"6" "120" 3585000 3602000 17000
"6" "120" 3629000 3629000 0
"6" "120" 3661000 3661000 0
"6" "120" 4451000 4451000 0
"6" "120" 4483000 4510000 27000
"6" "120" 5982000 5982000 0
"6" "120" 6051000 6051000 0
"6" "120" 6086000 6086000 0
"6" "120" 6123000 6143000 20000
"6" "120" 6178000 6210000 32000
"6" "120" 6354000 6386000 32000
"6" "120" 6753000 6771000 18000
"6" "120" 8937000 8937000 0
"6" "120" 9310000 9326000 16000
"6" "120" 9665000 9677000 12000
"6" "120" 9699000 9728000 29000
"6" "120" 9760000 9806000 46000
"6" "120" 9842000 9842000 0
"6" "120" 10117000 10117000 0
"6" "121" 1901000 1921000 20000
"6" "121" 3080000 3098000 18000
"6" "121" 3629000 3629000 0
"6" "121" 8137000 8156000 19000
"6" "121" 8240000 8296000 56000
"6" "121" 8377000 8388000 11000
"6" "121" 8547000 8547000 0
"6" "121" 8576000 8591000 15000
"6" "121" 9075000 9122000 47000
"6" "126" 3731000 3731000 0
"6" "147" 9170000 9170000 0
"6" "150" 3615000 3615000 0
"6" "150" 3644000 3644000 0
"6" "150" 3649000 3649000 0
"6" "151" 1228000 1228000 0
"6" "151" 1762000 1762000 0
"6" "151" 1799000 1799000 0
"6" "151" 1886000 1886000 0
"6" "151" 1921000 1932000 11000
"6" "151" 1968000 1968000 0
"6" "151" 2052000 2052000 0
"6" "151" 2137000 2137000 0
"6" "151" 2172000 2172000 0
"6" "151" 2217000 2232000 15000
"6" "151" 2308000 2308000 0
"6" "151" 2504000 2525000 21000
"6" "151" 3565000 3565000 0
"6" "151" 3673000 3673000 0
"6" "151" 3776000 3815000 39000
"6" "153" 982000 982000 0
"6" "153" 999000 1029000 30000
"6" "153" 1065000 1065000 0
"6" "153" 1099000 1099000 0
"6" "153" 1537000 1578000 41000
"6" "153" 1597000 1597000 0
"6" "153" 3565000 3565000 0
"6" "153" 3647000 3647000 0
"6" "153" 3661000 3661000 0
"6" "153" 4352000 4352000 0
"6" "153" 4381000 4394000 13000
"6" "153" 4432000 4432000 0
"6" "153" 4483000 4483000 0
"6" "153" 4751000 4751000 0
"6" "153" 4797000 4838000 41000
"6" "153" 4963000 4963000 0
"6" "153" 5142000 5142000 0
"6" "153" 5360000 5378000 18000
"6" "157" 8202000 8221000 19000
"6" "157" 8296000 8296000 0
"6" "157" 8361000 8361000 0
"6" "157" 8388000 8406000 18000
"6" "157" 8444000 8444000 0
"6" "157" 9011000 9011000 0
"6" "159" 852000 852000 0
"6" "159" 1241000 1241000 0
"6" "166" 10031000 10031000 0
"6" "203" 3776000 3776000 0
"6" "222" 9266000 9266000 0
"6" "230" 1294000 1294000 0
"6" "262" 2871000 2871000 0
"6" "277" 1460000 1460000 0
"6" "278" 2721000 2721000 0
"6" "284" 3764000 3764000 0
"6" "286" 1968000 1968000 0
"6" "287" 2658000 2676000 18000
"6" "294" 5396000 5396000 0
"6" "294" 8240000 8240000 0
"6" "294" 9518000 9518000 0
"6" "297" 10097000 10097000 0
"6" "306" 1175000 1175000 0
"6" "306" 1310000 1310000 0
"6" "306" 1479000 1479000 0
"6" "306" 1510000 1510000 0
"6" "306" 1647000 1647000 0
"6" "306" 1694000 1694000 0
"6" "306" 2573000 2573000 0
"6" "306" 2606000 2606000 0
"6" "306" 3145000 3158000 13000
"6" "306" 3476000 3508000 32000
