"a" "b" "tinicio" "tfinal" "tcontato"
"1" "25" 1714 1714 0
"1" "25" 1751 1790 39
"1" "25" 1821 1876 55
"1" "25" 1935 1949 14
"1" "25" 1967 1967 0
"1" "25" 1993 2025 32
"1" "25" 2079 2079 0
"1" "25" 2099 2099 0
"1" "25" 2108 2108 0
"1" "25" 2145 2176 31
"1" "25" 2217 2247 30
"1" "25" 2277 2277 0
"1" "25" 2278 2278 0
"1" "25" 2324 2371 47
"1" "25" 2398 2398 0
"1" "25" 2411 2411 0
"1" "25" 2436 2452 16
"1" "25" 2479 2479 0
"1" "25" 2487 2487 0
"1" "25" 2507 2507 0
"1" "25" 2517 2517 0
"1" "25" 2561 2561 0
"1" "25" 2595 2741 146
"1" "25" 2746 2746 0
"1" "25" 2768 2800 32
"1" "25" 2829 2841 12
"1" "25" 2953 2953 0
"1" "25" 2986 2986 0
"1" "25" 3033 3033 0
"1" "25" 3056 3076 20
"1" "25" 3079 3079 0
"1" "25" 3101 3101 0
"1" "25" 3133 3133 0
"1" "25" 3149 3149 0
"1" "25" 3180 3203 23
"1" "25" 3209 3209 0
"1" "25" 3233 3254 21
"1" "25" 3289 3407 118
"1" "25" 3431 3478 47
"1" "25" 3501 3594 93
"1" "25" 3609 3609 0
"1" "25" 3625 3625 0
"1" "25" 3628 3628 0
"1" "25" 3658 3658 0
"1" "25" 3666 3666 0
"1" "25" 3687 3687 0
"1" "25" 3721 3724 3
"1" "25" 3726 3802 76
"1" "25" 3816 3816 0
"1" "25" 3834 3834 0
"1" "25" 3860 3873 13
"1" "25" 3894 3953 59
"1" "25" 3973 3973 0
"1" "25" 3992 4004 12
"1" "25" 4009 4025 16
"1" "25" 4053 4073 20
"1" "25" 4103 4117 14
"1" "25" 4119 4187 68
"1" "25" 4203 4203 0
"1" "25" 4219 4219 0
"1" "25" 4234 4234 0
"1" "25" 4246 4246 0
"1" "25" 4310 4310 0
"1" "25" 4322 4387 65
"1" "25" 4417 4451 34
"1" "25" 4467 4487 20
"1" "25" 4506 4557 51
"1" "25" 4595 4719 124
"1" "25" 4746 4746 0
"1" "25" 4795 4795 0
"1" "25" 4816 4825 9
"1" "25" 4847 4861 14
"1" "25" 4881 4881 0
"1" "25" 4887 4887 0
"1" "25" 4913 4913 0
"1" "25" 4922 4922 0
"1" "25" 4951 4951 0
"1" "25" 4973 4988 15
"1" "25" 5007 5007 0
"1" "25" 5016 5016 0
"1" "25" 5033 5049 16
"1" "25" 5091 5107 16
"1" "25" 5114 5114 0
"1" "25" 5235 5235 0
"1" "25" 5288 5346 58
"1" "25" 5378 5378 0
"1" "25" 5385 5453 68
"1" "25" 5484 5484 0
"1" "25" 5516 5516 0
"1" "25" 5526 5546 20
"1" "25" 5563 5563 0
"1" "25" 5615 5615 0
"1" "25" 5668 5668 0
"1" "25" 5710 5719 9
"1" "25" 5738 5738 0
"1" "25" 5768 5788 20
"1" "25" 5857 5878 21
"1" "25" 5912 5926 14
"1" "25" 5955 5991 36
"1" "25" 6035 6060 25
"1" "25" 6107 6130 23
"1" "25" 6160 6202 42
"1" "25" 6207 6224 17
"1" "25" 6232 6247 15
"1" "25" 6263 6324 61
"1" "25" 6355 6355 0
"1" "25" 6389 6389 0
"1" "25" 6391 6391 0
"1" "25" 6416 6416 0
"1" "25" 6425 6445 20
"1" "25" 6457 6457 0
"1" "25" 6482 6509 27
"1" "25" 6549 6549 0
"1" "25" 6648 6648 0
"1" "25" 6664 6664 0
"1" "25" 6739 6756 17
"1" "25" 7223 7256 33
"1" "25" 7337 7337 0
"1" "25" 7446 7446 0
"1" "25" 7455 7455 0
"1" "25" 7470 7470 0
"1" "25" 7485 7506 21
"1" "25" 7592 7606 14
"1" "25" 8074 8088 14
"1" "25" 8142 8160 18
"1" "25" 8186 8220 34
"1" "25" 8248 8282 34
"1" "25" 8315 8315 0
"1" "25" 8323 8342 19
"1" "25" 8353 8375 22
"1" "25" 8409 8426 17
"1" "25" 8461 8463 2
"1" "25" 8512 8512 0
"1" "25" 8563 8602 39
"1" "25" 8634 8645 11
"1" "25" 8670 8670 0
"1" "25" 8678 8678 0
"1" "25" 8706 8717 11
"1" "25" 8720 8733 13
"1" "25" 8765 8766 1
"1" "25" 8814 8820 6
"1" "25" 8847 8893 46
"1" "25" 8894 8905 11
"1" "25" 8960 8962 2
"1" "25" 8992 8992 0
"1" "26" 2939 2939 0
"1" "26" 3000 3000 0
"1" "26" 3032 3032 0
"1" "26" 3053 3053 0
"1" "26" 3064 3064 0
"1" "26" 3085 3085 0
"1" "26" 3112 3112 0
"1" "26" 3129 3129 0
"1" "26" 3205 3205 0
"1" "26" 3528 3528 0
"1" "26" 3532 3544 12
"1" "26" 3563 3565 2
"1" "26" 3585 3585 0
"1" "26" 3601 3601 0
"1" "26" 3613 3615 2
"1" "26" 3656 3657 1
"1" "26" 3664 3664 0
"1" "26" 5588 5588 0
"1" "26" 5621 5628 7
"1" "26" 5698 5717 19
"1" "26" 5885 5892 7
"1" "26" 6485 6485 0
"1" "26" 7738 7738 0
"1" "26" 7768 7768 0
"1" "26" 7795 7795 0
"1" "26" 7833 7845 12
"1" "26" 7896 7896 0
"1" "26" 8142 8142 0
"1" "26" 8147 8147 0
"1" "26" 9083 9083 0
"1" "26" 9401 9401 0
"1" "26" 9533 9533 0
"1" "27" 6494 6494 0
"1" "27" 6756 6756 0
"1" "27" 6766 6782 16
"1" "27" 6838 6838 0
"1" "27" 6887 6887 0
"1" "27" 6923 6934 11
"1" "27" 7446 7446 0
"1" "27" 7488 7508 20
"1" "27" 7522 7536 14
"1" "27" 9707 9707 0
"1" "27" 9933 9933 0
"1" "28" 7291 7291 0
"1" "28" 7326 7338 12
"1" "28" 7343 7343 0
"1" "28" 7365 7365 0
"1" "28" 7390 7390 0
"1" "28" 7421 7421 0
"1" "28" 7429 7429 0
"1" "28" 7626 7626 0
"1" "28" 7878 7878 0
"1" "29" 1285 1285 0
"1" "29" 1488 1488 0
"1" "29" 2453 2453 0
"1" "29" 2463 2463 0
"1" "29" 2526 2526 0
"1" "29" 3295 3295 0
"1" "29" 3313 3331 18
"1" "29" 4800 4800 0
"1" "29" 4816 4816 0
"1" "29" 4954 4954 0
"1" "29" 5004 5004 0
"1" "29" 5773 5773 0
"1" "29" 9308 9308 0
"1" "30" 932 961 29
"1" "30" 968 968 0
"1" "30" 1007 1007 0
"1" "30" 1037 1037 0
"1" "30" 1047 1047 0
"1" "30" 2197 2197 0
"1" "30" 2526 2526 0
"1" "30" 2566 2566 0
"1" "30" 3048 3061 13
"1" "30" 3094 3100 6
"1" "30" 3755 3755 0
"1" "30" 6188 6188 0
"1" "30" 6192 6192 0
"1" "30" 6648 6648 0
"1" "30" 6688 6706 18
"1" "30" 7004 7004 0
"1" "30" 7125 7125 0
"1" "30" 7129 7147 18
"1" "30" 7239 7243 4
"1" "30" 7480 7491 11
"1" "30" 7587 7600 13
"1" "30" 7671 7671 0
"1" "30" 7691 7691 0
"1" "30" 7708 7708 0
"1" "30" 7738 7738 0
"1" "30" 7742 7742 0
"1" "30" 7800 7802 2
"1" "30" 7858 7887 29
"1" "30" 7926 7926 0
"1" "30" 7946 7946 0
"1" "30" 8472 8472 0
"1" "30" 8564 8564 0
"1" "30" 9113 9113 0
"1" "31" 4338 4338 0
"1" "31" 5398 5398 0
"1" "31" 5806 5806 0
"1" "31" 6494 6494 0
"1" "31" 6685 6705 20
"1" "31" 6724 6736 12
"1" "31" 6966 6966 0
"1" "31" 6971 6971 0
"1" "31" 7091 7091 0
"1" "31" 7098 7116 18
"1" "31" 7397 7397 0
"1" "31" 7405 7405 0
"1" "31" 7438 7457 19
"1" "32" 1343 1360 17
"1" "32" 1844 1855 11
"1" "32" 3798 3798 0
"1" "32" 4372 4372 0
"1" "32" 5875 5875 0
"1" "32" 5932 5932 0
"1" "32" 6617 6617 0
"1" "32" 6633 6633 0
"1" "32" 6756 6756 0
"1" "32" 6783 6783 0
"1" "32" 6805 6805 0
"1" "32" 6812 6812 0
"1" "32" 7103 7103 0
"1" "32" 7125 7125 0
"1" "32" 7453 7453 0
"1" "32" 8717 8717 0
"1" "32" 8831 8831 0
"1" "32" 9272 9272 0
"1" "32" 9323 9323 0
"1" "32" 9413 9413 0
"1" "33" 1138 1138 0
"1" "33" 1241 1253 12
"1" "33" 1276 1276 0
"1" "33" 1508 1508 0
"1" "33" 1601 1614 13
"1" "33" 1756 1756 0
"1" "33" 1943 1956 13
"1" "33" 1994 1994 0
"1" "33" 2374 2374 0
"1" "33" 2721 2721 0
"1" "33" 3687 3687 0
"1" "33" 5495 5495 0
"1" "33" 6754 6754 0
"1" "33" 8745 8745 0
"1" "33" 9088 9088 0
"1" "33" 9187 9187 0
"1" "33" 9603 9603 0
"1" "33" 9700 9700 0
"1" "33" 9934 9934 0
"1" "34" 1354 1372 18
"1" "34" 1400 1400 0
"1" "34" 1886 1886 0
"1" "34" 1908 1908 0
"1" "34" 2059 2059 0
"1" "34" 2061 2061 0
"1" "34" 2310 2310 0
"1" "34" 2396 2409 13
"1" "34" 3272 3272 0
"1" "34" 3443 3443 0
"1" "34" 3464 3484 20
"1" "34" 3543 3543 0
"1" "34" 3609 3609 0
"1" "34" 3615 3615 0
"1" "34" 3737 3737 0
"1" "34" 4023 4023 0
"1" "34" 4038 4038 0
"1" "34" 4073 4073 0
"1" "34" 4219 4219 0
"1" "34" 4756 4756 0
"1" "34" 4782 4782 0
"1" "34" 5223 5223 0
"1" "34" 5840 5840 0
"1" "34" 5863 5863 0
"1" "34" 5964 5964 0
"1" "34" 6048 6048 0
"1" "34" 6236 6236 0
"1" "34" 6592 6592 0
"1" "34" 6612 6612 0
"1" "34" 7001 7015 14
"1" "34" 7606 7626 20
"1" "34" 7664 7691 27
"1" "34" 7919 7919 0
"1" "34" 7961 7961 0
"1" "34" 8389 8389 0
"1" "34" 8861 8877 16
"1" "34" 8934 8934 0
"1" "34" 8963 8963 0
"1" "34" 9308 9308 0
"1" "35" 1194 1194 0
"1" "35" 1787 1787 0
"1" "35" 2007 2007 0
"1" "35" 2014 2014 0
"1" "35" 2037 2037 0
"1" "35" 2044 2044 0
"1" "35" 2077 2077 0
"1" "35" 2366 2366 0
"1" "35" 2702 2702 0
"1" "35" 2814 2835 21
"1" "35" 6416 6416 0
"1" "35" 6430 6430 0
"1" "35" 6660 6663 3
"1" "35" 6703 6703 0
"1" "35" 6736 6736 0
"1" "35" 6751 6751 0
"1" "35" 6952 6952 0
"1" "35" 6988 6988 0
"1" "35" 7273 7273 0
"1" "35" 7419 7419 0
"1" "35" 8423 8423 0
"1" "35" 8620 8620 0
"1" "36" 972 972 0
"1" "36" 984 984 0
"1" "36" 3058 3058 0
"1" "36" 3119 3119 0
"1" "36" 3615 3615 0
"1" "36" 7343 7343 0
"1" "36" 7818 7833 15
"1" "36" 7839 7903 64
"1" "36" 7961 8015 54
"1" "36" 8442 8442 0
"1" "37" 1166 1166 0
"1" "37" 1174 1174 0
"1" "37" 1275 1275 0
"1" "37" 1319 1319 0
"1" "37" 1375 1375 0
"1" "37" 1400 1400 0
"1" "37" 1421 1421 0
"1" "37" 1979 1979 0
"1" "37" 2005 2005 0
"1" "37" 2025 2061 36
"1" "37" 5666 5666 0
"1" "37" 5847 5847 0
"1" "37" 6035 6035 0
"1" "37" 6414 6416 2
"1" "37" 6600 6612 12
"1" "37" 6614 6614 0
"1" "37" 7616 7616 0
"1" "38" 2351 2351 0
"1" "38" 3103 3103 0
"1" "38" 3112 3133 21
"1" "38" 3136 3136 0
"1" "38" 3165 3165 0
"1" "38" 3589 3609 20
"1" "38" 3634 3634 0
"1" "38" 6092 6092 0
"1" "38" 6105 6105 0
"1" "38" 6231 6231 0
"1" "38" 6236 6236 0
"1" "38" 6606 6606 0
"1" "38" 6754 6754 0
"1" "38" 6756 6771 15
"1" "38" 6955 6955 0
"1" "38" 6988 6988 0
"1" "38" 6995 6995 0
"1" "38" 7091 7091 0
"1" "38" 7350 7350 0
"1" "38" 7434 7434 0
"1" "38" 7661 7680 19
"1" "38" 7818 7818 0
"1" "38" 7847 7847 0
"1" "38" 7871 7871 0
"1" "38" 7961 7980 19
"1" "38" 8142 8142 0
"1" "38" 8166 8184 18
"1" "38" 8232 8232 0
"1" "39" 1083 1083 0
"1" "39" 1303 1319 16
"1" "39" 1696 1696 0
"1" "39" 1858 1858 0
"1" "39" 1892 1892 0
"1" "39" 1908 1908 0
"1" "39" 1979 1979 0
"1" "39" 2031 2042 11
"1" "39" 2174 2174 0
"1" "39" 2250 2250 0
"1" "39" 2629 2639 10
"1" "39" 2674 2727 53
"1" "39" 2783 2783 0
"1" "39" 2800 2800 0
"1" "39" 3205 3209 4
"1" "39" 3244 3244 0
"1" "39" 3431 3431 0
"1" "39" 3630 3630 0
"1" "39" 3640 3640 0
"1" "39" 3836 3836 0
"1" "39" 4600 4612 12
"1" "39" 4646 4646 0
"1" "39" 4742 4742 0
"1" "39" 5246 5246 0
"1" "39" 5281 5297 16
"1" "39" 5305 5324 19
"1" "39" 5528 5528 0
"1" "39" 5539 5539 0
"1" "39" 5563 5563 0
"1" "39" 5875 5878 3
"1" "39" 6207 6236 29
"1" "39" 6766 6782 16
"1" "39" 6805 6805 0
"1" "39" 7506 7506 0
"1" "39" 7961 7974 13
"1" "39" 8399 8399 0
"1" "39" 8409 8409 0
"1" "39" 8563 8563 0
"1" "39" 8861 8877 16
"1" "39" 8905 8905 0
"1" "39" 8934 8949 15
"1" "39" 8975 8975 0
"1" "39" 9020 9020 0
"1" "40" 947 957 10
"1" "40" 3083 3083 0
"1" "40" 3657 3657 0
"1" "40" 6631 6663 32
"1" "40" 6678 6678 0
"1" "40" 6694 6694 0
"1" "40" 6745 6745 0
"1" "40" 6754 6754 0
"1" "40" 7474 7474 0
"1" "40" 7854 7854 0
"1" "40" 8389 8390 1
"1" "40" 8436 8436 0
"1" "40" 8481 8481 0
"1" "40" 8504 8504 0
"1" "40" 8532 8532 0
"1" "40" 8543 8543 0
"1" "40" 8786 8786 0
"1" "40" 8818 8818 0
"1" "41" 4210 4210 0
"1" "41" 6494 6494 0
"1" "41" 9294 9294 0
"1" "41" 9704 9839 135
"1" "42" 2058 2058 0
"1" "42" 4168 4168 0
"1" "42" 5006 5006 0
"1" "42" 5016 5016 0
"1" "42" 5788 5788 0
"1" "42" 5854 5854 0
"1" "42" 6313 6313 0
"1" "42" 6324 6324 0
"1" "42" 6415 6415 0
"1" "42" 6416 6416 0
"1" "42" 7589 7589 0
"1" "42" 9354 9354 0
"1" "43" 1161 1161 0
"1" "43" 1177 1177 0
"1" "43" 1347 1347 0
"1" "43" 1622 1622 0
"1" "43" 2133 2133 0
"1" "43" 2311 2311 0
"1" "43" 2681 2681 0
"1" "43" 2761 2761 0
"1" "43" 2814 2814 0
"1" "43" 2817 2817 0
"1" "43" 3001 3001 0
"1" "43" 4875 4875 0
"1" "43" 4881 4881 0
"1" "43" 5323 5336 13
"1" "43" 5644 5644 0
"1" "43" 5970 5970 0
"1" "43" 5977 5977 0
"1" "43" 6250 6250 0
"1" "43" 6592 6600 8
"1" "43" 6633 6633 0
"1" "43" 7620 7620 0
"1" "43" 7974 7974 0
"1" "44" 844 857 13
"1" "44" 859 859 0
"1" "44" 1189 1189 0
"1" "44" 1567 1567 0
"1" "44" 1803 1813 10
"1" "44" 2175 2175 0
"1" "44" 2312 2326 14
"1" "44" 2394 2394 0
"1" "44" 2415 2415 0
"1" "44" 2847 2847 0
"1" "44" 2859 2859 0
"1" "44" 3309 3309 0
"1" "44" 3439 3439 0
"1" "44" 3446 3446 0
"1" "44" 3501 3501 0
"1" "44" 3543 3546 3
"1" "44" 4770 4770 0
"1" "44" 5235 5235 0
"1" "44" 5288 5311 23
"1" "44" 5432 5444 12
"1" "44" 5579 5579 0
"1" "44" 5738 5738 0
"1" "44" 5878 5878 0
"1" "44" 6625 6625 0
"1" "44" 7474 7474 0
"1" "44" 7478 7478 0
"1" "44" 7943 7943 0
"1" "44" 8866 8866 0
"1" "44" 9044 9044 0
"1" "45" 1214 1241 27
"1" "45" 1320 1331 11
"1" "45" 1432 1432 0
"1" "45" 1469 1488 19
"1" "45" 1813 1813 0
"1" "45" 1951 1951 0
"1" "45" 1979 1979 0
"1" "45" 2071 2071 0
"1" "45" 2123 2123 0
"1" "45" 3431 3431 0
"1" "45" 3436 3436 0
"1" "45" 3501 3501 0
"1" "45" 3517 3517 0
"1" "45" 3867 3867 0
"1" "45" 4103 4103 0
"1" "45" 4406 4406 0
"1" "45" 4451 4451 0
"1" "45" 4452 4452 0
"1" "45" 4778 4778 0
"1" "45" 4795 4795 0
"1" "45" 5233 5245 12
"1" "45" 5305 5305 0
"1" "45" 5318 5318 0
"1" "45" 5492 5492 0
"1" "45" 5499 5499 0
"1" "45" 5768 5783 15
"1" "45" 5788 5788 0
"1" "45" 5889 5889 0
"1" "45" 5973 6007 34
"1" "45" 6017 6017 0
"1" "45" 6405 6405 0
"1" "45" 6416 6416 0
"1" "45" 6585 6585 0
"1" "45" 6600 6600 0
"1" "45" 6663 6706 43
"1" "45" 6923 6923 0
"1" "45" 6971 7001 30
"1" "45" 7080 7091 11
"1" "45" 7125 7125 0
"1" "45" 7276 7306 30
"1" "45" 7343 7343 0
"1" "45" 7365 7378 13
"1" "45" 8001 8057 56
"1" "45" 8409 8426 17
"1" "45" 8463 8463 0
"1" "45" 8563 8575 12
"1" "45" 8638 8638 0
"1" "45" 9383 9383 0
"1" "45" 9424 9424 0
"1" "45" 9471 9471 0
"1" "46" 900 900 0
"1" "46" 930 930 0
"1" "46" 1011 1011 0
"1" "46" 1013 1044 31
"1" "46" 1047 1047 0
"1" "46" 1077 1077 0
"1" "46" 1097 1111 14
"1" "46" 1662 1676 14
"1" "46" 2545 2545 0
"1" "46" 3079 3079 0
"1" "46" 3190 3190 0
"1" "46" 3205 3205 0
"1" "46" 3221 3221 0
"1" "46" 3545 3589 44
"1" "46" 3613 3615 2
"1" "46" 6107 6107 0
"1" "46" 6195 6207 12
"1" "46" 6238 6238 0
"1" "46" 6751 6751 0
"1" "46" 6754 6754 0
"1" "46" 7813 7818 5
"1" "46" 7852 7852 0
"1" "46" 7867 7887 20
"1" "46" 7952 7952 0
"1" "46" 8148 8152 4
"1" "46" 8160 8171 11
"1" "46" 8202 8202 0
"1" "46" 8203 8203 0
"1" "47" 3272 3272 0
"1" "47" 3284 3284 0
"1" "47" 5440 5440 0
"1" "47" 5444 5444 0
"1" "47" 5499 5499 0
"1" "47" 5788 5788 0
"1" "47" 5947 5947 0
"1" "47" 6044 6044 0
"1" "47" 6359 6372 13
"1" "47" 6541 6541 0
"1" "47" 6584 6584 0
"1" "47" 6750 6750 0
"1" "47" 6945 6958 13
"1" "47" 6988 6988 0
"1" "47" 7291 7291 0
"1" "47" 7431 7431 0
"1" "47" 7461 7474 13
"1" "47" 7589 7589 0
"1" "47" 9040 9040 0
"1" "47" 9153 9153 0
"1" "47" 9471 9471 0
"1" "47" 10015 10015 0
"1" "48" 1359 1359 0
"1" "48" 1976 1976 0
"1" "48" 1994 1994 0
"1" "48" 2001 2001 0
"1" "48" 4043 4043 0
"1" "48" 4868 4868 0
"1" "48" 4881 4881 0
"1" "48" 7416 7416 0
"1" "48" 7434 7434 0
"1" "48" 7453 7453 0
"1" "48" 7474 7474 0
"1" "48" 8783 8783 0
"1" "48" 8831 8861 30
"1" "48" 9187 9187 0
"1" "49" 3240 3240 0
"1" "49" 3309 3309 0
"1" "49" 3534 3534 0
"1" "49" 3705 3705 0
"1" "49" 3901 3901 0
"1" "49" 4277 4277 0
"1" "49" 4298 4298 0
"1" "49" 4325 4325 0
"1" "49" 6389 6402 13
"1" "49" 6600 6612 12
"1" "49" 6766 6794 28
"1" "49" 6818 6857 39
"1" "49" 6904 6910 6
"1" "49" 7183 7183 0
"1" "49" 7276 7281 5
"1" "49" 7347 7347 0
"1" "49" 7645 7645 0
"1" "49" 8608 8608 0
"1" "49" 8638 8653 15
"1" "49" 8861 8861 0
"1" "49" 9368 9383 15
"1" "49" 9442 9442 0
"1" "49" 10053 10053 0
"1" "50" 925 925 0
"1" "50" 961 991 30
"1" "50" 2525 2525 0
"1" "50" 3102 3102 0
"1" "50" 3110 3110 0
"1" "50" 3129 3129 0
"1" "50" 3165 3165 0
"1" "50" 3587 3587 0
"1" "50" 3615 3615 0
"1" "50" 3656 3656 0
"1" "50" 5723 5723 0
"1" "50" 6076 6077 1
"1" "50" 6111 6111 0
"1" "50" 6146 6166 20
"1" "50" 6188 6188 0
"1" "50" 6190 6216 26
"1" "50" 6246 6246 0
"1" "50" 7448 7448 0
"1" "50" 7645 7645 0
"1" "50" 7647 7658 11
"1" "50" 7691 7738 47
"1" "50" 7768 7791 23
"1" "50" 7846 7846 0
"1" "50" 7887 7890 3
"1" "50" 7961 7961 0
"1" "50" 7968 7968 0
"1" "50" 8171 8186 15
"1" "50" 8532 8532 0
"1" "50" 8534 8534 0
"1" "51" 1006 1011 5
"1" "51" 1047 1047 0
"1" "51" 1073 1073 0
"1" "51" 1077 1077 0
"1" "51" 1111 1111 0
"1" "51" 1116 1128 12
"1" "51" 1141 1143 2
"1" "51" 1164 1164 0
"1" "51" 1253 1253 0
"1" "51" 1559 1559 0
"1" "51" 2021 2021 0
"1" "51" 2706 2715 9
"1" "51" 3061 3061 0
"1" "51" 3079 3081 2
"1" "51" 3528 3528 0
"1" "51" 3581 3581 0
"1" "51" 3721 3721 0
"1" "51" 4025 4025 0
"1" "51" 4294 4294 0
"1" "51" 4625 4625 0
"1" "51" 4632 4632 0
"1" "51" 5588 5588 0
"1" "51" 5715 5715 0
"1" "51" 5847 5847 0
"1" "51" 6017 6017 0
"1" "51" 6021 6021 0
"1" "51" 6279 6279 0
"1" "51" 6364 6364 0
"1" "51" 7001 7001 0
"1" "51" 8001 8001 0
"1" "51" 8039 8057 18
"1" "51" 8215 8215 0
"1" "51" 8409 8409 0
"1" "51" 8442 8442 0
"1" "51" 8532 8532 0
"1" "51" 8563 8563 0
"1" "51" 8921 8921 0
"1" "51" 8963 8975 12
"1" "51" 9040 9040 0
"1" "52" 1004 1004 0
"1" "52" 1011 1011 0
"1" "52" 1062 1062 0
"1" "52" 1097 1097 0
"1" "52" 1129 1129 0
"1" "52" 1136 1136 0
"1" "52" 1203 1203 0
"1" "52" 1210 1210 0
"1" "52" 1256 1274 18
"1" "52" 1526 1526 0
"1" "52" 1571 1571 0
"1" "52" 1579 1579 0
"1" "52" 1611 1611 0
"1" "52" 1614 1614 0
"1" "52" 1657 1657 0
"1" "52" 1698 1698 0
"1" "52" 1740 1740 0
"1" "52" 2344 2344 0
"1" "52" 3769 3769 0
"1" "52" 3811 3831 20
"1" "52" 3849 3860 11
"1" "52" 3874 3874 0
"1" "52" 3941 3941 0
"1" "52" 3951 3951 0
"1" "52" 3973 3973 0
"1" "52" 4273 4273 0
"1" "52" 4325 4325 0
"1" "52" 4336 4336 0
"1" "52" 6437 6437 0
"1" "52" 6600 6612 12
"1" "52" 6634 6634 0
"1" "52" 6683 6683 0
"1" "52" 7648 7648 0
"1" "52" 8532 8532 0
"1" "52" 9139 9139 0
"1" "52" 9167 9167 0
"1" "52" 9200 9217 17
"1" "52" 9233 9233 0
"1" "53" 3997 3997 0
"1" "53" 4009 4009 0
"1" "53" 4023 4023 0
"1" "53" 4063 4063 0
"1" "53" 4088 4088 0
"1" "53" 4203 4203 0
"1" "53" 4234 4234 0
"1" "53" 4263 4263 0
"1" "53" 4336 4336 0
"1" "53" 4396 4396 0
"1" "53" 4436 4436 0
"1" "53" 4439 4451 12
"1" "53" 4472 4503 31
"1" "53" 7461 7461 0
"1" "53" 7522 7522 0
"1" "53" 7941 7941 0
"1" "53" 9294 9294 0
"1" "53" 9318 9318 0
"1" "53" 9334 9334 0
"1" "53" 9424 9424 0
"1" "53" 9442 9453 11
"1" "53" 9918 9918 0
"1" "53" 9961 9961 0
"1" "54" 1011 1011 0
"1" "54" 1024 1038 14
"1" "54" 1058 1058 0
"1" "54" 1071 1071 0
"1" "54" 1111 1112 1
"1" "54" 1142 1208 66
"1" "54" 1235 1235 0
"1" "54" 1253 1274 21
"1" "54" 1320 1320 0
"1" "54" 1331 1347 16
"1" "54" 1351 1351 0
"1" "54" 1430 1468 38
"1" "54" 1508 1508 0
"1" "54" 1536 1536 0
"1" "54" 1538 1538 0
"1" "54" 1565 1577 12
"1" "54" 1599 1601 2
"1" "54" 1617 1617 0
"1" "54" 1626 1626 0
"1" "54" 1657 1657 0
"1" "54" 1662 1662 0
"1" "54" 1714 1714 0
"1" "54" 1761 1770 9
"1" "54" 1799 1813 14
"1" "54" 2014 2014 0
"1" "54" 2140 2140 0
"1" "54" 2175 2175 0
"1" "54" 2269 2269 0
"1" "54" 2310 2324 14
"1" "54" 2380 2400 20
"1" "54" 3016 3016 0
"1" "54" 3644 3644 0
"1" "54" 3737 3776 39
"1" "54" 3782 3786 4
"1" "54" 3836 3866 30
"1" "54" 3959 3959 0
"1" "54" 4007 4007 0
"1" "54" 4044 4044 0
"1" "54" 4281 4281 0
"1" "54" 4347 4347 0
"1" "54" 4359 4359 0
"1" "54" 4387 4387 0
"1" "54" 4424 4424 0
"1" "54" 4490 4490 0
"1" "54" 4584 4584 0
"1" "54" 4625 4625 0
"1" "54" 4700 4700 0
"1" "54" 4728 4728 0
"1" "54" 5034 5049 15
"1" "54" 5150 5150 0
"1" "54" 5187 5187 0
"1" "54" 5633 5633 0
"1" "54" 6437 6448 11
"1" "54" 6457 6457 0
"1" "54" 6559 6559 0
"1" "54" 6593 6593 0
"1" "54" 6600 6612 12
"1" "54" 6648 6648 0
"1" "54" 6674 6674 0
"1" "54" 6694 6694 0
"1" "54" 6724 6724 0
"1" "55" 1855 1855 0
"1" "55" 2118 2129 11
"1" "55" 2136 2136 0
"1" "55" 2217 2230 13
"1" "55" 2247 2247 0
"1" "55" 2399 2399 0
"1" "55" 2561 2577 16
"1" "55" 2608 2608 0
"1" "55" 2661 2661 0
"1" "55" 2699 2746 47
"1" "55" 2770 2775 5
"1" "55" 2800 2800 0
"1" "55" 2811 2811 0
"1" "55" 2829 2841 12
"1" "55" 2897 2897 0
"1" "55" 2906 2906 0
"1" "55" 3289 3300 11
"1" "55" 3331 3357 26
"1" "55" 3387 3387 0
"1" "55" 3403 3403 0
"1" "55" 3773 3773 0
"1" "55" 3776 3798 22
"1" "55" 3815 3815 0
"1" "55" 5465 5465 0
"1" "55" 5499 5499 0
"1" "55" 5528 5549 21
"1" "55" 5595 5595 0
"1" "55" 5932 5932 0
"1" "55" 5950 5950 0
"1" "55" 6011 6011 0
"1" "55" 6041 6041 0
"1" "55" 6064 6068 4
"1" "55" 6246 6246 0
"1" "55" 6648 6663 15
"1" "55" 6673 6673 0
"1" "55" 6708 6708 0
"1" "55" 6775 6782 7
"1" "55" 6805 6857 52
"1" "55" 6902 6902 0
"1" "55" 6923 6923 0
"1" "55" 6968 6991 23
"1" "55" 7133 7148 15
"1" "55" 7166 7166 0
"1" "55" 7291 7303 12
"1" "55" 7347 7347 0
"1" "55" 7350 7350 0
"1" "55" 7589 7592 3
"1" "55" 8163 8163 0
"1" "55" 8186 8202 16
"1" "55" 8210 8210 0
"1" "55" 8228 8228 0
"1" "55" 8280 8280 0
"1" "55" 8296 8296 0
"1" "55" 8342 8415 73
"1" "55" 8426 8426 0
"1" "55" 8439 8439 0
"1" "55" 8490 8490 0
"1" "55" 8524 8524 0
"1" "55" 8548 8548 0
"1" "56" 1202 1213 11
"1" "56" 1241 1241 0
"1" "56" 1252 1252 0
"1" "56" 1284 1284 0
"1" "56" 1536 1536 0
"1" "56" 1561 1561 0
"1" "56" 1637 1637 0
"1" "56" 1657 1657 0
