"a" "b" "duracao"
"16" "19" 0
"16" "19" 0
"16" "19" 0
"16" "19" 0
"16" "19" 0
"16" "19" 0
"16" "19" 22
"16" "19" 43
"16" "19" 53
"16" "19" 26
"16" "19" 11
"16" "19" 0
"16" "19" 0
"16" "19" 2
"16" "19" 0
"16" "19" 0
"16" "19" 0
"16" "19" 0
"16" "19" 0
"16" "19" 0
"16" "19" 14
"16" "19" 19
"16" "19" 0
"16" "19" 0
"16" "19" 0
"16" "19" 0
"16" "20" 0
"16" "20" 4
"16" "20" 36
"16" "20" 0
"16" "20" 32
"16" "20" 0
"16" "20" 0
"16" "20" 3
"16" "20" 17
"16" "20" 0
"16" "20" 0
"16" "20" 57
"16" "20" 0
"16" "20" 0
"16" "20" 0
"16" "20" 0
"16" "20" 0
"16" "20" 0
"16" "20" 0
"16" "20" 0
"16" "20" 0
"16" "20" 0
"16" "20" 3
"16" "20" 0
"16" "20" 0
"16" "21" 0
"16" "21" 0
"16" "21" 0
"16" "21" 0
"16" "21" 0
"16" "21" 0
"16" "21" 14
"16" "21" 26
"16" "21" 0
"16" "21" 0
"16" "21" 0
"16" "21" 20
"16" "21" 0
"16" "23" 16
"16" "23" 0
"16" "23" 33
"16" "23" 0
"16" "23" 0
"16" "23" 61
"16" "23" 0
"16" "23" 0
"16" "23" 3
"16" "23" 0
"16" "23" 0
"16" "25" 19
"16" "25" 4
"16" "25" 0
"16" "25" 24
"16" "25" 6
"16" "25" 0
"16" "25" 0
"16" "25" 0
"16" "25" 0
"16" "25" 0
"16" "25" 36
"16" "25" 0
"16" "25" 0
"16" "25" 0
"16" "25" 29
"16" "25" 3
"16" "25" 0
"16" "25" 13
"16" "25" 0
"16" "25" 0
"16" "25" 0
"16" "25" 0
"16" "25" 0
"16" "25" 0
"16" "25" 0
"16" "25" 0
"16" "25" 0
"16" "25" 2
"16" "25" 11
"16" "25" 7
"16" "25" 0
"16" "25" 0
"16" "26" 0
"16" "26" 12
"16" "26" 3
"16" "26" 0
"16" "26" 18
"16" "26" 12
"16" "26" 0
"16" "26" 0
"16" "26" 0
"16" "26" 13
"16" "26" 20
"16" "26" 0
"16" "26" 0
"16" "26" 17
"16" "26" 0
"16" "26" 43
"16" "26" 18
"16" "26" 0
"16" "26" 0
"16" "26" 0
"16" "26" 0
"16" "26" 0
"16" "26" 19
"16" "26" 0
"16" "26" 0
"16" "26" 0
"16" "26" 0
"16" "26" 19
"16" "26" 0
"16" "26" 0
"16" "26" 0
"16" "26" 18
"16" "26" 91
"16" "26" 0
"16" "26" 0
"16" "26" 18
"16" "26" 0
"16" "26" 0
"16" "26" 16
"16" "26" 0
"16" "26" 30
"16" "26" 0
"16" "26" 0
"16" "26" 0
"16" "26" 18
"16" "26" 0
"16" "26" 3
"16" "26" 0
"16" "26" 15
"16" "26" 0
"16" "27" 0
"16" "28" 41
"16" "28" 0
"16" "28" 0
"16" "28" 0
"16" "28" 0
"16" "28" 0
"16" "28" 0
"16" "28" 0
"16" "28" 0
"16" "28" 11
"16" "28" 0
"16" "28" 15
"16" "28" 31
"16" "28" 0
"16" "28" 19
"16" "28" 0
"16" "28" 0
"16" "28" 0
"16" "28" 0
"16" "28" 86
"16" "28" 0
"16" "28" 0
"16" "28" 0
"16" "28" 0
"16" "28" 0
"16" "28" 0
"16" "28" 0
"16" "28" 0
"16" "28" 0
"16" "28" 0
"16" "28" 0
"16" "28" 11
"16" "28" 21
"16" "28" 0
"16" "28" 0
"16" "28" 0
"16" "28" 0
"16" "28" 0
"16" "28" 13
"16" "28" 0
"16" "28" 0
"16" "28" 0
"16" "28" 0
"16" "28" 0
"16" "28" 0
"16" "28" 0
"16" "28" 0
"16" "28" 0
"16" "28" 53
"16" "28" 0
"16" "28" 29
"16" "28" 0
"16" "28" 0
"16" "28" 0
"16" "28" 63
"16" "28" 0
"16" "29" 0
"16" "29" 0
"16" "29" 0
"16" "29" 0
"16" "29" 0
"16" "29" 0
"16" "29" 0
"16" "29" 0
"16" "29" 17
"16" "30" 32
"16" "30" 2
"16" "30" 0
"16" "30" 0
"16" "30" 0
"16" "30" 0
"16" "30" 44
"16" "30" 23
"16" "30" 0
"16" "30" 0
"16" "30" 0
"16" "30" 0
"16" "30" 0
"16" "30" 12
"16" "30" 0
"16" "30" 13
"16" "30" 0
"16" "30" 0
"16" "30" 0
"16" "30" 0
"16" "30" 2
"16" "30" 0
"16" "30" 0
"16" "30" 1
"16" "30" 0
"16" "30" 11
"16" "30" 13
"16" "30" 14
"16" "30" 0
"16" "30" 0
"16" "30" 10
"16" "30" 0
"16" "30" 25
"16" "30" 31
"16" "30" 16
"16" "30" 35
"16" "30" 0
"16" "30" 0
"16" "30" 60
"16" "30" 0
"16" "30" 13
"16" "30" 33
"16" "30" 29
"16" "30" 0
"16" "30" 0
"16" "30" 10
"16" "30" 0
"16" "30" 13
"16" "30" 0
"16" "30" 29
"16" "30" 0
"16" "30" 0
"16" "30" 0
"16" "30" 0
"16" "30" 0
"16" "30" 0
"16" "30" 0
"16" "30" 0
"16" "30" 16
"16" "30" 0
"16" "30" 0
"16" "30" 0
"16" "30" 0
"16" "30" 0
"16" "30" 0
"16" "30" 48
"16" "30" 40
"16" "30" 0
"16" "30" 15
"16" "30" 24
"16" "30" 0
"16" "30" 0
"16" "30" 0
"16" "30" 62
"16" "30" 21
"16" "30" 0
"16" "30" 0
"16" "30" 17
"16" "30" 0
"16" "30" 0
"16" "30" 82
"16" "30" 0
"16" "30" 0
"16" "30" 0
"16" "30" 0
"16" "30" 0
"16" "30" 0
"16" "30" 32
"16" "30" 0
"16" "30" 0
"16" "30" 0
"16" "30" 10
"16" "30" 46
"16" "30" 56
"16" "31" 0
"16" "31" 0
"16" "32" 0
"16" "32" 3
"16" "32" 0
"16" "32" 26
"16" "32" 0
"16" "32" 0
"16" "32" 0
"16" "32" 32
"16" "32" 0
"16" "32" 0
"16" "32" 0
"16" "32" 0
"16" "32" 0
"16" "32" 0
"16" "33" 0
"16" "33" 0
"16" "33" 0
"16" "33" 0
"16" "33" 6
"16" "33" 0
"16" "33" 0
"16" "33" 0
"16" "33" 0
"16" "33" 0
"16" "33" 0
"16" "33" 32
"16" "33" 0
"16" "33" 0
"16" "33" 32
"16" "33" 0
"16" "33" 13
"16" "33" 0
"16" "33" 21
"16" "33" 0
"16" "33" 0
"16" "33" 0
"16" "33" 18
"16" "33" 0
"16" "33" 12
"16" "33" 0
"16" "33" 0
"16" "33" 0
"16" "33" 0
"16" "33" 0
"16" "33" 0
"16" "33" 0
"16" "33" 0
"16" "33" 0
"16" "33" 130
"16" "33" 5
"16" "33" 0
"16" "33" 0
"16" "33" 0
"16" "33" 0
"16" "33" 77
"16" "33" 0
"16" "33" 0
"16" "33" 0
"16" "33" 108
"16" "33" 0
"16" "33" 0
"16" "33" 1
"16" "33" 0
"16" "33" 0
"16" "34" 0
"16" "34" 0
"16" "34" 0
"16" "34" 0
"16" "34" 0
"16" "34" 0
"16" "34" 0
"16" "34" 13
"16" "34" 0
"16" "34" 0
"16" "34" 2
"16" "34" 0
"16" "34" 23
"16" "34" 16
"16" "34" 0
"16" "34" 35
"16" "34" 0
"16" "34" 4
"16" "34" 0
"16" "34" 0
"16" "34" 0
"16" "34" 0
"16" "34" 0
"16" "34" 0
"16" "34" 0
"16" "34" 0
"16" "34" 19
"16" "34" 8
"16" "34" 0
"16" "34" 0
"16" "34" 0
"16" "34" 0
"16" "34" 15
"16" "34" 20
"16" "34" 0
"16" "34" 0
"16" "34" 0
"16" "34" 0
"16" "34" 0
"16" "34" 0
"16" "34" 0
"16" "34" 0
"16" "34" 0
"16" "34" 0
"16" "34" 0
"16" "34" 0
"16" "34" 0
"16" "34" 0
"16" "34" 0
"16" "34" 0
"16" "34" 0
"16" "34" 12
"16" "34" 0
"16" "34" 0
"16" "34" 19
"16" "34" 16
"16" "34" 0
"16" "34" 25
"16" "34" 32
"16" "34" 0
"16" "34" 15
"16" "34" 0
"16" "34" 0
"16" "34" 0
"16" "34" 33
"16" "34" 16
"16" "34" 29
"16" "34" 0
"16" "34" 3
"16" "34" 0
"16" "34" 0
"16" "35" 0
"16" "35" 11
"16" "35" 0
"16" "35" 0
"16" "35" 12
"16" "35" 0
"16" "35" 0
"16" "35" 0
"16" "35" 0
"16" "35" 0
"16" "35" 0
"16" "35" 0
"16" "35" 0
"16" "35" 54
"16" "35" 0
"16" "35" 0
"16" "35" 0
"16" "35" 0
"16" "35" 0
"16" "35" 0
"16" "35" 17
"16" "35" 0
"16" "35" 12
"16" "35" 45
"16" "35" 0
"16" "35" 0
"16" "35" 0
"16" "35" 3
"16" "36" 0
"16" "36" 39
"16" "36" 0
"16" "36" 0
"16" "36" 0
"16" "36" 0
"16" "36" 19
"16" "36" 0
"16" "36" 11
"16" "36" 32
"16" "36" 0
"16" "36" 0
"16" "36" 0
"16" "36" 20
"16" "36" 49
"16" "36" 0
"16" "36" 0
"16" "36" 33
"16" "36" 0
"16" "36" 0
"16" "36" 0
"16" "36" 10
"16" "36" 0
"16" "36" 0
"16" "36" 0
"16" "36" 12
"16" "36" 0
"16" "36" 21
"16" "36" 18
"16" "36" 0
"16" "36" 0
"16" "36" 16
"16" "36" 0
"16" "36" 2
"16" "36" 0
"16" "36" 0
"16" "36" 17
"16" "36" 0
"16" "36" 12
"16" "36" 0
"16" "36" 0
"16" "36" 0
"16" "36" 0
"16" "36" 14
"16" "36" 0
"16" "36" 0
"16" "36" 0
"16" "36" 0
"16" "36" 0
"16" "36" 0
"16" "36" 7
"16" "36" 0
"16" "36" 0
"16" "36" 0
"16" "36" 0
"16" "36" 0
"16" "36" 0
"16" "36" 0
"16" "36" 0
"16" "36" 0
"16" "36" 0
"16" "36" 0
"16" "36" 47
"16" "36" 0
"16" "36" 0
"16" "36" 0
"16" "36" 0
"16" "36" 0
"16" "36" 0
"16" "36" 12
"16" "36" 0
"16" "36" 0
"16" "36" 12
"16" "36" 0
"16" "36" 0
"16" "36" 0
"16" "36" 22
"16" "36" 0
"16" "36" 21
"16" "36" 0
"16" "36" 0
"16" "36" 0
"16" "36" 2
"16" "36" 0
"16" "36" 0
"16" "36" 0
"16" "36" 0
"16" "37" 0
"16" "37" 0
"16" "37" 0
"16" "37" 0
"16" "37" 0
"16" "37" 90
"16" "37" 0
"16" "37" 0
"16" "37" 0
"16" "37" 0
"16" "37" 13
"16" "37" 44
"16" "37" 0
"16" "37" 0
"16" "37" 65
"16" "37" 44
"16" "37" 0
"16" "37" 0
"16" "37" 0
"16" "37" 39
"16" "37" 0
"16" "37" 0
"16" "37" 33
"16" "37" 20
"16" "37" 0
"16" "37" 0
"16" "37" 0
"16" "37" 0
"16" "37" 0
"16" "37" 0
"16" "37" 4
"16" "38" 12
"16" "38" 60
"16" "38" 0
"16" "38" 0
"16" "38" 0
"16" "38" 12
"16" "38" 0
"16" "38" 0
"16" "38" 0
"16" "38" 0
"16" "38" 1
"16" "38" 13
"16" "38" 0
"16" "38" 29
"16" "38" 0
"16" "38" 0
"16" "38" 0
"16" "38" 0
"16" "38" 0
"16" "38" 0
"16" "38" 0
"16" "38" 0
"16" "38" 0
"16" "38" 0
"16" "38" 0
"16" "38" 3
"16" "38" 18
"16" "38" 0
"16" "38" 0
"16" "38" 38
"16" "38" 0
"16" "38" 0
"16" "38" 0
"16" "38" 0
"16" "38" 0
"16" "38" 45
"16" "38" 0
"16" "38" 0
"16" "38" 0
"16" "38" 0
"16" "38" 0
"16" "38" 24
"16" "38" 20
"16" "38" 17
"16" "38" 0
"16" "38" 0
"16" "38" 0
"16" "38" 16
"16" "38" 0
"16" "38" 0
"16" "38" 0
"16" "38" 11
"16" "38" 0
"16" "38" 0
"16" "38" 0
"16" "38" 0
"16" "38" 16
"16" "38" 0
"16" "38" 0
"16" "38" 0
"16" "38" 15
"16" "38" 0
"16" "38" 0
"16" "38" 0
"16" "38" 0
"16" "38" 0
"16" "38" 0
"16" "38" 0
"16" "38" 0
"16" "38" 4
"16" "38" 0
"16" "38" 0
"16" "38" 0
"16" "38" 0
"16" "38" 0
"16" "38" 19
"16" "38" 0
"16" "38" 36
"16" "38" 11
"16" "38" 0
"16" "38" 0
"16" "38" 0
"16" "38" 0
"16" "38" 45
"16" "38" 77
"16" "38" 0
"16" "38" 12
"16" "39" 0
"16" "39" 0
"16" "39" 0
"16" "39" 0
"16" "39" 0
"16" "39" 0
"16" "39" 0
"16" "39" 0
"16" "39" 0
"16" "39" 0
"16" "39" 0
"16" "39" 0
"16" "39" 0
"16" "39" 20
"16" "39" 0
"16" "39" 0
"16" "39" 0
"16" "39" 0
"16" "39" 17
"16" "39" 0
"16" "39" 0
"16" "39" 12
"16" "39" 17
"16" "39" 0
"16" "39" 0
"16" "39" 0
"16" "39" 0
"16" "39" 0
"16" "39" 37
"16" "39" 0
"16" "39" 0
"16" "39" 0
"16" "39" 0
"16" "39" 0
"16" "39" 0
"16" "39" 0
"16" "39" 30
"16" "39" 37
"16" "39" 0
"16" "39" 13
"16" "39" 49
"16" "39" 0
"16" "39" 0
"16" "39" 14
"16" "39" 0
"16" "39" 0
"16" "40" 0
"16" "40" 0
"16" "40" 27
"16" "40" 83
"16" "40" 0
"16" "40" 0
"16" "40" 0
"16" "40" 1
"16" "40" 16
"16" "40" 0
"16" "40" 0
"16" "40" 0
"16" "40" 31
"16" "40" 0
"16" "40" 4
"16" "40" 0
"16" "40" 0
"16" "40" 0
"16" "40" 0
"16" "40" 16
"16" "40" 0
"16" "40" 0
"16" "40" 0
"16" "40" 0
"16" "40" 17
"16" "40" 13
"16" "40" 42
"16" "40" 0
"16" "40" 13
"16" "40" 0
"16" "40" 0
"16" "40" 37
"16" "40" 0
"16" "40" 2
"16" "40" 18
"16" "40" 18
"16" "40" 0
"16" "40" 0
"16" "40" 0
"16" "40" 0
"16" "40" 0
"16" "40" 35
"16" "40" 0
"16" "40" 0
"16" "40" 0
"16" "40" 0
"16" "40" 13
"16" "40" 0
"16" "40" 21
"16" "40" 21
"16" "40" 0
"16" "40" 0
"16" "40" 11
"16" "40" 0
"16" "40" 0
"16" "40" 52
"16" "40" 0
"16" "40" 16
"16" "40" 2
"16" "40" 0
"16" "40" 0
"16" "40" 0
"16" "40" 0
"16" "40" 0
"16" "40" 0
"16" "40" 8
"16" "40" 46
"16" "40" 0
"16" "40" 0
"16" "40" 11
"16" "40" 0
"16" "40" 0
"16" "40" 0
"16" "40" 20
"16" "40" 0
"16" "40" 0
"16" "40" 0
"16" "40" 58
"16" "40" 19
"16" "40" 0
"16" "40" 9
"16" "40" 0
"16" "41" 0
"16" "42" 0
"16" "42" 0
"16" "42" 0
"16" "42" 1
"16" "42" 0
"16" "42" 0
"16" "42" 0
"16" "42" 13
"16" "43" 0
"16" "43" 0
"16" "43" 0
"16" "43" 0
"16" "43" 19
"16" "43" 0
"16" "43" 0
"16" "43" 0
"16" "43" 0
"16" "43" 0
"16" "43" 0
"16" "43" 0
"16" "43" 0
"16" "43" 0
"16" "43" 17
"16" "43" 0
"16" "43" 0
"16" "43" 0
"16" "43" 0
"16" "43" 0
"16" "43" 0
"16" "43" 0
"16" "43" 12
"16" "43" 0
"16" "43" 0
"16" "43" 0
"16" "43" 0
"16" "43" 21
"16" "43" 0
"16" "43" 0
"16" "43" 0
"16" "43" 0
"16" "43" 0
"16" "43" 0
"16" "43" 0
"16" "43" 0
"16" "43" 30
"16" "43" 0
"16" "43" 0
"16" "43" 45
"16" "43" 6
"16" "43" 0
"16" "43" 0
"16" "43" 0
"16" "43" 0
"16" "43" 0
"16" "43" 0
"16" "43" 0
"16" "43" 0
"16" "43" 0
"16" "43" 0
"16" "43" 0
"16" "43" 0
"16" "43" 17
"16" "43" 0
"16" "43" 36
"16" "43" 0
"16" "43" 0
"16" "44" 0
"16" "44" 0
"16" "44" 3
"16" "44" 0
"16" "44" 0
"16" "44" 0
"16" "44" 0
"16" "44" 0
"16" "44" 0
"16" "44" 0
"16" "44" 0
"16" "44" 0
"16" "44" 0
"16" "44" 0
"16" "44" 0
"16" "44" 0
"16" "44" 0
"16" "44" 0
"16" "44" 20
"16" "44" 0
"16" "44" 0
"16" "44" 0
"16" "44" 0
"16" "44" 12
"16" "44" 0
"16" "44" 15
"16" "44" 0
"16" "44" 0
"16" "44" 0
"16" "44" 15
"16" "44" 0
"16" "44" 0
"16" "44" 0
"16" "44" 21
"16" "44" 0
"16" "44" 0
"16" "44" 26
"16" "44" 0
"16" "44" 12
"16" "44" 6
"16" "44" 0
"16" "44" 55
"16" "44" 0
"16" "44" 0
"16" "44" 0
"16" "44" 0
"16" "44" 0
"16" "44" 0
"16" "44" 0
"16" "44" 0
"16" "45" 0
"16" "45" 0
"16" "45" 0
"16" "45" 17
"16" "45" 0
"16" "45" 0
"16" "45" 0
"16" "45" 0
"16" "45" 0
"16" "45" 0
"16" "45" 0
"16" "45" 0
"16" "45" 14
"16" "45" 0
"16" "45" 0
"16" "45" 0
"16" "45" 14
"16" "45" 0
"16" "45" 0
"16" "45" 1
"16" "45" 11
"16" "45" 0
"16" "45" 0
"16" "45" 0
"16" "45" 0
"16" "45" 0
"16" "45" 0
"16" "45" 0
"16" "45" 0
"16" "45" 0
"16" "45" 11
"16" "45" 18
"16" "45" 54
"16" "45" 0
"16" "45" 17
"16" "45" 0
"16" "45" 56
"16" "45" 0
"16" "45" 0
"16" "45" 0
"16" "45" 15
"16" "45" 0
"16" "45" 14
"16" "45" 0
"16" "45" 0
"16" "46" 0
"16" "46" 0
"16" "46" 0
"16" "46" 11
"16" "46" 0
"16" "46" 12
"16" "46" 20
"16" "46" 0
"16" "46" 0
"16" "46" 0
"16" "46" 53
"16" "46" 3
"16" "46" 16
"16" "46" 0
"16" "46" 0
"16" "46" 24
"16" "46" 0
"16" "46" 0
"16" "46" 13
"16" "46" 0
"16" "46" 0
"16" "46" 0
"16" "46" 2
"16" "46" 2
"16" "46" 0
"16" "46" 39
"16" "46" 37
"16" "46" 15
"16" "46" 29
"16" "46" 0
"16" "46" 0
"16" "46" 0
"16" "46" 0
"16" "46" 0
"16" "46" 15
"16" "46" 0
"16" "46" 0
"16" "46" 35
"16" "46" 0
"16" "46" 0
"16" "46" 0
"16" "46" 20
"16" "46" 0
"16" "46" 12
"16" "46" 20
"16" "46" 0
"16" "46" 0
"16" "46" 16
"16" "46" 0
"16" "46" 0
"16" "46" 0
"16" "46" 12
"16" "46" 0
"16" "46" 0
"16" "46" 0
"16" "46" 0
"16" "46" 0
"16" "46" 32
"16" "46" 0
"16" "46" 44
"16" "46" 14
"16" "46" 30
"16" "46" 30
"16" "46" 13
"16" "46" 30
"16" "46" 0
"16" "46" 0
"16" "46" 12
"16" "46" 37
"16" "46" 46
"16" "46" 0
"16" "46" 15
"16" "46" 0
"16" "46" 53
"16" "46" 0
"16" "46" 0
"16" "46" 85
"16" "46" 17
"16" "46" 0
"16" "46" 40
"16" "46" 16
"16" "46" 0
"16" "46" 0
"16" "46" 0
"16" "46" 35
"16" "46" 15
"16" "46" 0
"16" "46" 0
"16" "46" 15
"16" "46" 0
"16" "46" 54
"16" "46" 12
"16" "46" 30
"16" "46" 0
"16" "46" 0
"16" "47" 0
"16" "47" 0
"16" "47" 0
"16" "47" 0
"16" "47" 0
"16" "47" 0
"16" "47" 0
"16" "47" 0
"16" "47" 13
"16" "47" 0
"16" "47" 0
"16" "47" 0
"16" "47" 0
"16" "47" 0
"16" "47" 0
"16" "48" 0
"16" "48" 0
"16" "48" 0
"16" "48" 0
"16" "49" 12
"16" "49" 21
"16" "49" 0
"16" "49" 23
"16" "49" 11
"16" "49" 0
"16" "49" 0
"16" "49" 0
"16" "49" 0
"16" "49" 0
"16" "49" 15
"16" "49" 15
"16" "49" 0
"16" "49" 0
"16" "49" 0
"16" "49" 0
"16" "49" 4
"16" "50" 0
"16" "50" 0
"16" "50" 0
"16" "50" 17
"16" "50" 0
"16" "50" 0
"16" "50" 0
"16" "50" 0
"16" "50" 0
"16" "50" 0
"16" "50" 19
"16" "50" 0
"16" "50" 0
"16" "50" 15
"16" "50" 16
"16" "50" 0
"16" "50" 0
"16" "50" 0
"16" "50" 0
"16" "50" 0
"16" "50" 0
"16" "50" 25
"16" "50" 0
"16" "50" 28
"16" "50" 0
"16" "50" 0
"16" "50" 0
"16" "50" 0
"16" "50" 0
"16" "50" 0
"16" "50" 0
"16" "50" 10
"16" "50" 18
"16" "50" 0
"16" "50" 12
"16" "50" 0
"16" "50" 0
"16" "50" 11
"16" "50" 0
"16" "50" 15
"16" "50" 18
"16" "50" 0
"16" "50" 0
"16" "50" 10
"16" "50" 0
"16" "50" 0
"16" "50" 16
"16" "50" 17
"16" "50" 0
"16" "50" 38
"16" "50" 17
"16" "50" 0
"16" "50" 0
"16" "50" 22
"16" "50" 0
"16" "50" 0
"16" "50" 0
"16" "50" 0
"16" "50" 31
"16" "50" 31
"16" "50" 0
"16" "50" 0
"16" "50" 48
"16" "50" 19
"16" "50" 0
"16" "50" 9
"16" "50" 0
"16" "50" 0
"16" "50" 0
"16" "50" 0
"16" "50" 0
"16" "50" 12
"16" "50" 0
"16" "50" 0
"16" "50" 0
"16" "50" 0
"16" "50" 0
"16" "50" 0
"16" "50" 0
"16" "50" 0
"16" "50" 0
"16" "50" 0
"16" "50" 10
"16" "50" 0
"16" "50" 30
"16" "50" 0
"16" "50" 12
"16" "50" 0
"16" "50" 0
"16" "50" 19
"16" "50" 0
"16" "50" 0
"16" "50" 0
"16" "50" 16
"16" "50" 0
"16" "50" 0
"16" "50" 36
"16" "50" 7
"16" "50" 9
"16" "50" 0
"16" "50" 0
"16" "50" 3
"16" "50" 0
"16" "50" 12
"16" "50" 0
"16" "50" 1
"16" "50" 11
"16" "50" 11
"16" "50" 0
"16" "50" 0
"16" "50" 0
"16" "50" 21
"16" "50" 0
"16" "50" 0
"16" "50" 16
"16" "50" 11
"16" "50" 19
"16" "50" 52
"16" "50" 0
"16" "50" 0
"16" "50" 0
"16" "50" 0
"16" "50" 0
"16" "50" 0
"16" "50" 16
"16" "50" 16
"16" "50" 11
"16" "50" 0
"16" "50" 129
"16" "51" 12
"16" "51" 0
"16" "51" 0
"16" "51" 0
"16" "51" 0
"16" "51" 0
"16" "51" 0
"16" "51" 0
"16" "51" 0
"16" "51" 0
"16" "51" 0
"16" "51" 0
"16" "51" 0
"16" "51" 21
"16" "51" 0
"16" "51" 0
"16" "51" 0
"16" "51" 0
"16" "51" 29
"16" "51" 0
"16" "51" 11
"16" "51" 0
"16" "51" 0
"16" "51" 0
"16" "51" 0
"16" "51" 11
"16" "51" 14
"16" "51" 0
"16" "51" 3
"16" "51" 0
"16" "51" 0
"16" "51" 0
"16" "51" 0
"16" "51" 10
"16" "51" 0
"16" "51" 0
"16" "51" 0
"16" "51" 0
"16" "51" 0
"16" "51" 0
"16" "51" 0
"16" "51" 0
"16" "51" 0
"16" "51" 11
"16" "51" 14
"16" "51" 11
"16" "51" 0
"16" "51" 0
"16" "52" 0
"16" "52" 0
"16" "52" 0
"16" "52" 0
"16" "54" 31
"16" "54" 0
"16" "54" 0
"16" "54" 0
"16" "54" 0
"16" "54" 0
"16" "54" 0
"16" "54" 0
"16" "54" 0
"16" "54" 0
"16" "54" 17
"16" "55" 0
"16" "55" 0
"16" "55" 0
"16" "55" 0
"16" "55" 0
"16" "55" 0
"16" "55" 0
"16" "55" 15
"16" "55" 33
"16" "55" 7
"16" "55" 0
"16" "55" 0
"16" "55" 0
"16" "55" 0
"16" "55" 0
"16" "55" 13
"16" "55" 0
"16" "55" 13
"16" "55" 2
"16" "55" 0
"16" "55" 0
"16" "55" 0
"16" "55" 0
"16" "55" 0
"16" "55" 0
"16" "55" 0
"16" "55" 33
"16" "55" 0
"16" "55" 0
"16" "55" 1
"16" "55" 23
"16" "55" 0
"16" "55" 0
"16" "55" 0
"16" "55" 30
"16" "55" 0
"16" "55" 0
"16" "55" 19
"16" "55" 0
"16" "55" 32
"16" "55" 0
"16" "55" 1
"16" "55" 0
"16" "55" 0
"16" "55" 0
"16" "55" 0
"16" "55" 16
"16" "55" 0
"16" "55" 8
"16" "55" 0
"16" "55" 0
"16" "55" 23
"16" "55" 14
"16" "55" 15
"16" "55" 6
"16" "55" 1
"16" "55" 40
"16" "55" 0
"16" "55" 4
"16" "55" 0
"16" "55" 0
"16" "55" 13
"16" "56" 14
"16" "56" 0
"16" "56" 0
"16" "56" 0
"16" "56" 11
"16" "56" 16
"16" "56" 0
"16" "57" 0
"16" "58" 0
"16" "58" 0
"16" "58" 0
"16" "58" 0
"16" "58" 0
"16" "58" 25
"16" "58" 4
"16" "58" 0
"16" "58" 0
"16" "58" 0
"16" "58" 0
"16" "58" 16
"16" "58" 15
"16" "58" 0
"16" "58" 0
"16" "58" 0
"16" "58" 25
"16" "58" 0
"16" "58" 4
"16" "58" 0
"16" "58" 0
"16" "58" 0
"16" "58" 0
"16" "58" 0
"16" "58" 0
"16" "58" 21
"16" "58" 44
"16" "58" 95
"16" "58" 0
"16" "58" 0
"16" "58" 12
"16" "58" 0
"16" "58" 28
"16" "58" 0
"16" "58" 0
"16" "58" 0
"16" "58" 0
"16" "58" 35
"16" "58" 18
"16" "58" 20
"16" "58" 0
"16" "58" 0
"16" "58" 34
"16" "58" 0
"16" "59" 0
"16" "59" 0
"16" "59" 0
"16" "59" 0
"16" "59" 0
"16" "59" 0
"16" "59" 14
"16" "59" 0
"16" "59" 0
"16" "59" 0
"16" "59" 0
"16" "59" 19
"16" "59" 0
"16" "59" 0
"16" "59" 14
"16" "59" 0
"16" "59" 0
"16" "59" 0
"16" "59" 0
"16" "59" 0
"16" "59" 0
"16" "59" 0
"16" "59" 0
"16" "59" 0
"16" "59" 18
"16" "59" 0
"16" "59" 0
"16" "59" 10
"16" "59" 21
"16" "59" 0
"16" "59" 25
"16" "59" 0
"16" "59" 0
"16" "59" 4
"16" "60" 0
"16" "60" 0
"16" "60" 0
"16" "60" 0
"16" "60" 0
"16" "60" 0
"16" "60" 0
"16" "60" 0
"16" "60" 0
"16" "60" 18
"16" "60" 0
"16" "60" 0
"16" "60" 0
"16" "61" 28
"16" "61" 0
"16" "61" 0
"16" "61" 0
"16" "61" 6
"16" "61" 0
"16" "61" 13
"16" "61" 11
"16" "61" 0
"16" "61" 18
"16" "61" 0
"16" "61" 0
"16" "61" 0
"16" "61" 29
"16" "61" 0
"16" "61" 40
"16" "61" 0
"16" "61" 36
"16" "61" 0
"16" "61" 0
"16" "61" 0
"16" "61" 7
"16" "61" 25
"16" "61" 0
"16" "61" 0
"16" "61" 0
"16" "61" 0
"16" "61" 9
"16" "61" 0
"16" "61" 0
"16" "62" 0
"16" "62" 0
"16" "62" 0
"16" "62" 0
"16" "62" 0
"16" "69" 14
"16" "70" 0
"16" "70" 32
"16" "70" 3
"16" "70" 53
"16" "70" 15
"16" "70" 0
"16" "70" 0
"16" "70" 0
"16" "70" 14
"16" "70" 39
"16" "70" 0
"16" "70" 0
"16" "70" 11
"16" "70" 84
"16" "70" 0
"16" "70" 0
"16" "70" 19
"16" "70" 0
"16" "70" 0
"16" "70" 0
"16" "70" 0
"16" "70" 0
"16" "70" 0
"16" "70" 15
"16" "70" 27
"16" "70" 0
"16" "70" 0
"16" "70" 0
"16" "70" 35
"16" "70" 3
"16" "72" 0
"16" "73" 0
"16" "78" 0
"16" "79" 0
"16" "85" 12
"16" "85" 0
"16" "85" 0
"16" "85" 0
"16" "85" 27
"16" "85" 0
"16" "85" 24
"16" "85" 0
"16" "85" 11
"16" "85" 0
"16" "85" 0
"16" "85" 0
"16" "85" 3
"16" "85" 0
"16" "85" 0
"16" "85" 0
"16" "85" 0
"16" "85" 12
"16" "85" 0
"16" "85" 0
"16" "85" 21
"16" "85" 21
"16" "85" 0
