"a" "b" "tempo"
"1" "25" 15000
"1" "25" 0
"1" "25" 67000
"1" "25" 0
"1" "25" 24000
"1" "25" 108000
"1" "25" 0
"1" "25" 18000
"1" "25" 0
"1" "25" 0
"1" "25" 0
"1" "25" 34000
"1" "25" 0
"1" "25" 39000
"1" "25" 55000
"1" "25" 14000
"1" "25" 0
"1" "25" 32000
"1" "25" 0
"1" "25" 0
"1" "25" 0
"1" "25" 31000
"1" "25" 30000
"1" "25" 0
"1" "25" 0
"1" "25" 47000
"1" "25" 0
"1" "25" 0
"1" "25" 16000
"1" "25" 0
"1" "25" 0
"1" "25" 0
"1" "25" 0
"1" "25" 0
"1" "25" 146000
"1" "25" 0
"1" "25" 32000
"1" "25" 12000
"1" "25" 0
"1" "25" 0
"1" "25" 0
"1" "25" 20000
"1" "25" 0
"1" "25" 0
"1" "25" 0
"1" "25" 0
"1" "25" 23000
"1" "25" 0
"1" "25" 21000
"1" "25" 118000
"1" "25" 47000
"1" "25" 93000
"1" "25" 0
"1" "25" 0
"1" "25" 0
"1" "25" 0
"1" "25" 0
"1" "25" 0
"1" "25" 3000
"1" "25" 76000
"1" "25" 0
"1" "25" 0
"1" "25" 13000
"1" "25" 59000
"1" "25" 0
"1" "25" 12000
"1" "25" 16000
"1" "25" 20000
"1" "25" 14000
"1" "25" 68000
"1" "25" 0
"1" "25" 0
"1" "25" 0
"1" "25" 0
"1" "25" 0
"1" "25" 65000
"1" "25" 34000
"1" "25" 20000
"1" "25" 51000
"1" "25" 124000
"1" "25" 0
"1" "25" 0
"1" "25" 9000
"1" "25" 14000
"1" "25" 0
"1" "25" 0
"1" "25" 0
"1" "25" 0
"1" "25" 0
"1" "25" 15000
"1" "25" 0
"1" "25" 0
"1" "25" 16000
"1" "25" 16000
"1" "25" 0
"1" "25" 0
"1" "25" 58000
"1" "25" 0
"1" "25" 68000
"1" "25" 0
"1" "25" 0
"1" "25" 20000
"1" "25" 0
"1" "25" 0
"1" "25" 0
"1" "25" 9000
"1" "25" 0
"1" "25" 20000
"1" "25" 21000
"1" "25" 14000
"1" "25" 36000
"1" "25" 25000
"1" "25" 23000
"1" "25" 42000
"1" "25" 17000
"1" "25" 15000
"1" "25" 61000
"1" "25" 0
"1" "25" 0
"1" "25" 0
"1" "25" 0
"1" "25" 20000
"1" "25" 0
"1" "25" 27000
"1" "25" 0
"1" "25" 0
"1" "25" 0
"1" "25" 17000
"1" "25" 33000
"1" "25" 0
"1" "25" 0
"1" "25" 0
"1" "25" 0
"1" "25" 21000
"1" "25" 14000
"1" "25" 14000
"1" "25" 18000
"1" "25" 34000
"1" "25" 34000
"1" "25" 0
"1" "25" 19000
"1" "25" 22000
"1" "25" 17000
"1" "25" 2000
"1" "25" 0
"1" "25" 39000
"1" "25" 11000
"1" "25" 0
"1" "25" 0
"1" "25" 11000
"1" "25" 13000
"1" "25" 1000
"1" "25" 6000
"1" "25" 46000
"1" "25" 11000
"1" "25" 2000
"1" "25" 0
"1" "26" 0
"1" "26" 0
"1" "26" 0
"1" "26" 0
"1" "26" 0
"1" "26" 0
"1" "26" 0
"1" "26" 0
"1" "26" 0
"1" "26" 0
"1" "26" 12000
"1" "26" 2000
"1" "26" 0
"1" "26" 0
"1" "26" 2000
"1" "26" 1000
"1" "26" 0
"1" "26" 0
"1" "26" 7000
"1" "26" 19000
"1" "26" 7000
"1" "26" 0
"1" "26" 0
"1" "26" 0
"1" "26" 0
"1" "26" 12000
"1" "26" 0
"1" "26" 0
"1" "26" 0
"1" "26" 0
"1" "26" 0
"1" "26" 0
"1" "27" 0
"1" "27" 0
"1" "27" 16000
"1" "27" 0
"1" "27" 0
"1" "27" 11000
"1" "27" 0
"1" "27" 20000
"1" "27" 14000
"1" "27" 0
"1" "27" 0
"1" "28" 0
"1" "28" 12000
"1" "28" 0
"1" "28" 0
"1" "28" 0
"1" "28" 0
"1" "28" 0
"1" "28" 0
"1" "28" 0
"1" "29" 0
"1" "29" 0
"1" "29" 0
"1" "29" 0
"1" "29" 0
"1" "29" 0
"1" "29" 18000
"1" "29" 0
"1" "29" 0
"1" "29" 0
"1" "29" 0
"1" "29" 0
"1" "29" 0
"1" "30" 29000
"1" "30" 0
"1" "30" 0
"1" "30" 0
"1" "30" 0
"1" "30" 0
"1" "30" 0
"1" "30" 0
"1" "30" 13000
"1" "30" 6000
"1" "30" 0
"1" "30" 0
"1" "30" 0
"1" "30" 0
"1" "30" 18000
"1" "30" 0
"1" "30" 0
"1" "30" 18000
"1" "30" 4000
"1" "30" 11000
"1" "30" 13000
"1" "30" 0
"1" "30" 0
"1" "30" 0
"1" "30" 0
"1" "30" 0
"1" "30" 2000
"1" "30" 29000
"1" "30" 0
"1" "30" 0
"1" "30" 0
"1" "30" 0
"1" "30" 0
"1" "31" 0
"1" "31" 0
"1" "31" 0
"1" "31" 0
"1" "31" 20000
"1" "31" 12000
"1" "31" 0
"1" "31" 0
"1" "31" 0
"1" "31" 18000
"1" "31" 0
"1" "31" 0
"1" "31" 19000
"1" "32" 17000
"1" "32" 11000
"1" "32" 0
"1" "32" 0
"1" "32" 0
"1" "32" 0
"1" "32" 0
"1" "32" 0
"1" "32" 0
"1" "32" 0
"1" "32" 0
"1" "32" 0
"1" "32" 0
"1" "32" 0
"1" "32" 0
"1" "32" 0
"1" "32" 0
"1" "32" 0
"1" "32" 0
"1" "32" 0
"1" "33" 0
"1" "33" 12000
"1" "33" 0
"1" "33" 0
"1" "33" 13000
"1" "33" 0
"1" "33" 13000
"1" "33" 0
"1" "33" 0
"1" "33" 0
"1" "33" 0
"1" "33" 0
"1" "33" 0
"1" "33" 0
"1" "33" 0
"1" "33" 0
"1" "33" 0
"1" "33" 0
"1" "33" 0
"1" "34" 18000
"1" "34" 0
"1" "34" 0
"1" "34" 0
"1" "34" 0
"1" "34" 0
"1" "34" 0
"1" "34" 13000
"1" "34" 0
"1" "34" 0
"1" "34" 20000
