"tempo" "com" "a" "b" "status"
"942000" "CONN" "1" "13" "down"
"967000" "CONN" "1" "13" "up"
"967000" "CONN" "1" "13" "down"
"974000" "CONN" "1" "13" "up"
"974000" "CONN" "1" "13" "down"
"1008000" "CONN" "1" "13" "up"
"1008000" "CONN" "1" "13" "down"
"1990000" "CONN" "1" "13" "up"
"1990000" "CONN" "1" "13" "down"
"2287000" "CONN" "1" "13" "up"
"2306000" "CONN" "1" "13" "down"
"2342000" "CONN" "1" "13" "up"
"2389000" "CONN" "1" "13" "down"
"2512000" "CONN" "1" "13" "up"
"2512000" "CONN" "1" "13" "down"
"2544000" "CONN" "1" "13" "up"
"2544000" "CONN" "1" "13" "down"
"2559000" "CONN" "1" "13" "up"
"2575000" "CONN" "1" "13" "down"
"2605000" "CONN" "1" "13" "up"
"2605000" "CONN" "1" "13" "down"
"2630000" "CONN" "1" "13" "up"
"2630000" "CONN" "1" "13" "down"
"2659000" "CONN" "1" "13" "up"
"2659000" "CONN" "1" "13" "down"
"2947000" "CONN" "1" "13" "up"
"2947000" "CONN" "1" "13" "down"
"3052000" "CONN" "1" "13" "up"
"3052000" "CONN" "1" "13" "down"
"3054000" "CONN" "1" "13" "up"
"3054000" "CONN" "1" "13" "down"
"4962000" "CONN" "1" "13" "up"
"4962000" "CONN" "1" "13" "down"
"4981000" "CONN" "1" "13" "up"
"4981000" "CONN" "1" "13" "down"
"5415000" "CONN" "1" "13" "up"
"5429000" "CONN" "1" "13" "down"
"5456000" "CONN" "1" "13" "up"
"5456000" "CONN" "1" "13" "down"
"5472000" "CONN" "1" "13" "up"
"5472000" "CONN" "1" "13" "down"
"5482000" "CONN" "1" "13" "up"
"5482000" "CONN" "1" "13" "down"
"5508000" "CONN" "1" "13" "up"
"5541000" "CONN" "1" "13" "down"
"5715000" "CONN" "1" "13" "up"
"5715000" "CONN" "1" "13" "down"
"5728000" "CONN" "1" "13" "up"
"5728000" "CONN" "1" "13" "down"
"7504000" "CONN" "1" "13" "up"
"7504000" "CONN" "1" "13" "down"
"7543000" "CONN" "1" "13" "up"
"7543000" "CONN" "1" "13" "down"
"7747000" "CONN" "1" "13" "up"
"7747000" "CONN" "1" "13" "down"
"1509000" "CONN" "1" "136" "up"
"1509000" "CONN" "1" "136" "down"
"2705000" "CONN" "1" "139" "up"
"2705000" "CONN" "1" "139" "down"
"662000" "CONN" "1" "14" "up"
"662000" "CONN" "1" "14" "down"
"715000" "CONN" "1" "14" "up"
"715000" "CONN" "1" "14" "down"
"744000" "CONN" "1" "14" "up"
"750000" "CONN" "1" "14" "down"
"788000" "CONN" "1" "14" "up"
"796000" "CONN" "1" "14" "down"
"874000" "CONN" "1" "14" "up"
"1050000" "CONN" "1" "14" "down"
"1064000" "CONN" "1" "14" "up"
"1064000" "CONN" "1" "14" "down"
"1082000" "CONN" "1" "14" "up"
"1089000" "CONN" "1" "14" "down"
"1115000" "CONN" "1" "14" "up"
"1145000" "CONN" "1" "14" "down"
"1212000" "CONN" "1" "14" "up"
"1212000" "CONN" "1" "14" "down"
"1264000" "CONN" "1" "14" "up"
"1278000" "CONN" "1" "14" "down"
"1609000" "CONN" "1" "14" "up"
"1622000" "CONN" "1" "14" "down"
"1657000" "CONN" "1" "14" "up"
"1657000" "CONN" "1" "14" "down"
"1659000" "CONN" "1" "14" "up"
"1659000" "CONN" "1" "14" "down"
"1684000" "CONN" "1" "14" "up"
"1684000" "CONN" "1" "14" "down"
"1789000" "CONN" "1" "14" "up"
"1789000" "CONN" "1" "14" "down"
"1855000" "CONN" "1" "14" "up"
"1855000" "CONN" "1" "14" "down"
"1861000" "CONN" "1" "14" "up"
"1861000" "CONN" "1" "14" "down"
"1884000" "CONN" "1" "14" "up"
"1884000" "CONN" "1" "14" "down"
"1901000" "CONN" "1" "14" "up"
"1901000" "CONN" "1" "14" "down"
"2055000" "CONN" "1" "14" "up"
"2055000" "CONN" "1" "14" "down"
"2107000" "CONN" "1" "14" "up"
"2133000" "CONN" "1" "14" "down"
"2158000" "CONN" "1" "14" "up"
"2158000" "CONN" "1" "14" "down"
"2164000" "CONN" "1" "14" "up"
"2167000" "CONN" "1" "14" "down"
"2189000" "CONN" "1" "14" "up"
"2211000" "CONN" "1" "14" "down"
"3168000" "CONN" "1" "14" "up"
"3168000" "CONN" "1" "14" "down"
"3236000" "CONN" "1" "14" "up"
"3236000" "CONN" "1" "14" "down"
"5028000" "CONN" "1" "14" "up"
"5028000" "CONN" "1" "14" "down"
"5052000" "CONN" "1" "14" "up"
"5052000" "CONN" "1" "14" "down"
"5085000" "CONN" "1" "14" "up"
"5085000" "CONN" "1" "14" "down"
"5117000" "CONN" "1" "14" "up"
"5117000" "CONN" "1" "14" "down"
"5125000" "CONN" "1" "14" "up"
"5157000" "CONN" "1" "14" "down"
"7301000" "CONN" "1" "14" "up"
"7301000" "CONN" "1" "14" "down"
"7351000" "CONN" "1" "14" "up"
"7351000" "CONN" "1" "14" "down"
"7392000" "CONN" "1" "14" "up"
"7392000" "CONN" "1" "14" "down"
"7419000" "CONN" "1" "14" "up"
"7435000" "CONN" "1" "14" "down"
"7455000" "CONN" "1" "14" "up"
"7466000" "CONN" "1" "14" "down"
"7567000" "CONN" "1" "14" "up"
"7567000" "CONN" "1" "14" "down"
"7599000" "CONN" "1" "14" "up"
"7599000" "CONN" "1" "14" "down"
"7619000" "CONN" "1" "14" "up"
"7619000" "CONN" "1" "14" "down"
"7788000" "CONN" "1" "14" "up"
"7788000" "CONN" "1" "14" "down"
"7819000" "CONN" "1" "14" "up"
"7819000" "CONN" "1" "14" "down"
"7823000" "CONN" "1" "14" "up"
"7823000" "CONN" "1" "14" "down"
"7842000" "CONN" "1" "14" "up"
"7842000" "CONN" "1" "14" "down"
"8399000" "CONN" "1" "14" "up"
"8399000" "CONN" "1" "14" "down"
"8417000" "CONN" "1" "14" "up"
"8417000" "CONN" "1" "14" "down"
"4876000" "CONN" "1" "140" "up"
"4876000" "CONN" "1" "140" "down"
"3490000" "CONN" "1" "144" "up"
"3490000" "CONN" "1" "144" "down"
"3509000" "CONN" "1" "144" "up"
"3509000" "CONN" "1" "144" "down"
"8748000" "CONN" "1" "144" "up"
"8748000" "CONN" "1" "144" "down"
"8773000" "CONN" "1" "144" "up"
"8773000" "CONN" "1" "144" "down"
"9544000" "CONN" "1" "144" "up"
"9544000" "CONN" "1" "144" "down"
"8084000" "CONN" "1" "149" "up"
"8103000" "CONN" "1" "149" "down"
"426000" "CONN" "1" "15" "up"
"426000" "CONN" "1" "15" "down"
"490000" "CONN" "1" "15" "up"
"496000" "CONN" "1" "15" "down"
"542000" "CONN" "1" "15" "up"
"562000" "CONN" "1" "15" "down"
"594000" "CONN" "1" "15" "up"
"606000" "CONN" "1" "15" "down"
"634000" "CONN" "1" "15" "up"
"634000" "CONN" "1" "15" "down"
"642000" "CONN" "1" "15" "up"
"671000" "CONN" "1" "15" "down"
"1172000" "CONN" "1" "15" "up"
"1172000" "CONN" "1" "15" "down"
"1429000" "CONN" "1" "15" "up"
"1464000" "CONN" "1" "15" "down"
"1479000" "CONN" "1" "15" "up"
"1479000" "CONN" "1" "15" "down"
"1777000" "CONN" "1" "15" "up"
"1777000" "CONN" "1" "15" "down"
"1876000" "CONN" "1" "15" "up"
"1876000" "CONN" "1" "15" "down"
"2044000" "CONN" "1" "15" "up"
"2044000" "CONN" "1" "15" "down"
"2137000" "CONN" "1" "15" "up"
"2137000" "CONN" "1" "15" "down"
"2645000" "CONN" "1" "15" "up"
"2659000" "CONN" "1" "15" "down"
"2840000" "CONN" "1" "15" "up"
"2840000" "CONN" "1" "15" "down"
"3539000" "CONN" "1" "15" "up"
"3539000" "CONN" "1" "15" "down"
"3568000" "CONN" "1" "15" "up"
"3582000" "CONN" "1" "15" "down"
"3624000" "CONN" "1" "15" "up"
"3636000" "CONN" "1" "15" "down"
"3685000" "CONN" "1" "15" "up"
"3685000" "CONN" "1" "15" "down"
"3726000" "CONN" "1" "15" "up"
"3737000" "CONN" "1" "15" "down"
"3760000" "CONN" "1" "15" "up"
"3760000" "CONN" "1" "15" "down"
"3766000" "CONN" "1" "15" "up"
"3766000" "CONN" "1" "15" "down"
"3801000" "CONN" "1" "15" "up"
"3812000" "CONN" "1" "15" "down"
"3879000" "CONN" "1" "15" "up"
"3879000" "CONN" "1" "15" "down"
"3887000" "CONN" "1" "15" "up"
"3887000" "CONN" "1" "15" "down"
"3955000" "CONN" "1" "15" "up"
"3962000" "CONN" "1" "15" "down"
"4022000" "CONN" "1" "15" "up"
"4022000" "CONN" "1" "15" "down"
"4060000" "CONN" "1" "15" "up"
"4060000" "CONN" "1" "15" "down"
"4111000" "CONN" "1" "15" "up"
"4111000" "CONN" "1" "15" "down"
"4147000" "CONN" "1" "15" "up"
"4152000" "CONN" "1" "15" "down"
"6259000" "CONN" "1" "15" "up"
"6259000" "CONN" "1" "15" "down"
"6261000" "CONN" "1" "15" "up"
"6261000" "CONN" "1" "15" "down"
"6298000" "CONN" "1" "15" "up"
"6298000" "CONN" "1" "15" "down"
"6352000" "CONN" "1" "15" "up"
"6352000" "CONN" "1" "15" "down"
"6388000" "CONN" "1" "15" "up"
"6388000" "CONN" "1" "15" "down"
"6436000" "CONN" "1" "15" "up"
"6436000" "CONN" "1" "15" "down"
"6854000" "CONN" "1" "15" "up"
"6854000" "CONN" "1" "15" "down"
"7439000" "CONN" "1" "15" "up"
"7439000" "CONN" "1" "15" "down"
"7484000" "CONN" "1" "15" "up"
"7484000" "CONN" "1" "15" "down"
"7607000" "CONN" "1" "15" "up"
"7607000" "CONN" "1" "15" "down"
"9059000" "CONN" "1" "15" "up"
"9059000" "CONN" "1" "15" "down"
"9070000" "CONN" "1" "15" "up"
"9070000" "CONN" "1" "15" "down"
"3281000" "CONN" "1" "150" "up"
"3281000" "CONN" "1" "150" "down"
"3343000" "CONN" "1" "150" "up"
"3343000" "CONN" "1" "150" "down"
"3375000" "CONN" "1" "150" "up"
"3375000" "CONN" "1" "150" "down"
"3406000" "CONN" "1" "150" "up"
"3406000" "CONN" "1" "150" "down"
"3438000" "CONN" "1" "150" "up"
"3472000" "CONN" "1" "150" "down"
"456000" "CONN" "1" "151" "up"
"456000" "CONN" "1" "151" "down"
"496000" "CONN" "1" "151" "up"
"576000" "CONN" "1" "151" "down"
"606000" "CONN" "1" "151" "up"
"625000" "CONN" "1" "151" "down"
"659000" "CONN" "1" "151" "up"
"659000" "CONN" "1" "151" "down"
"1003000" "CONN" "1" "151" "up"
"1003000" "CONN" "1" "151" "down"
"1064000" "CONN" "1" "151" "up"
"1064000" "CONN" "1" "151" "down"
"1079000" "CONN" "1" "151" "up"
"1079000" "CONN" "1" "151" "down"
"1194000" "CONN" "1" "151" "up"
"1194000" "CONN" "1" "151" "down"
"1357000" "CONN" "1" "151" "up"
"1357000" "CONN" "1" "151" "down"
"1400000" "CONN" "1" "151" "up"
"1400000" "CONN" "1" "151" "down"
"1957000" "CONN" "1" "151" "up"
"1957000" "CONN" "1" "151" "down"
"2010000" "CONN" "1" "151" "up"
"2010000" "CONN" "1" "151" "down"
"2192000" "CONN" "1" "151" "up"
"2192000" "CONN" "1" "151" "down"
"3093000" "CONN" "1" "151" "up"
"3093000" "CONN" "1" "151" "down"
"3109000" "CONN" "1" "151" "up"
"3109000" "CONN" "1" "151" "down"
"3123000" "CONN" "1" "151" "up"
"3139000" "CONN" "1" "151" "down"
"3424000" "CONN" "1" "151" "up"
"3424000" "CONN" "1" "151" "down"
"4526000" "CONN" "1" "151" "up"
"4526000" "CONN" "1" "151" "down"
"4597000" "CONN" "1" "151" "up"
"4615000" "CONN" "1" "151" "down"
"983000" "CONN" "1" "153" "up"
"983000" "CONN" "1" "153" "down"
"1194000" "CONN" "1" "153" "up"
"1194000" "CONN" "1" "153" "down"
"1235000" "CONN" "1" "153" "up"
"1235000" "CONN" "1" "153" "down"
"1291000" "CONN" "1" "153" "up"
"1291000" "CONN" "1" "153" "down"
"1695000" "CONN" "1" "153" "up"
"1695000" "CONN" "1" "153" "down"
"3301000" "CONN" "1" "153" "up"
"3301000" "CONN" "1" "153" "down"
"3325000" "CONN" "1" "153" "up"
"3325000" "CONN" "1" "153" "down"
"3424000" "CONN" "1" "153" "up"
"3424000" "CONN" "1" "153" "down"
"324000" "CONN" "1" "156" "up"
"324000" "CONN" "1" "156" "down"
"7317000" "CONN" "1" "157" "up"
"7317000" "CONN" "1" "157" "down"
"7466000" "CONN" "1" "157" "up"
"7504000" "CONN" "1" "157" "down"
"594000" "CONN" "1" "159" "up"
"594000" "CONN" "1" "159" "down"
"675000" "CONN" "1" "159" "up"
"675000" "CONN" "1" "159" "down"
"730000" "CONN" "1" "159" "up"
"730000" "CONN" "1" "159" "down"
"576000" "CONN" "1" "16" "up"
"576000" "CONN" "1" "16" "down"
"604000" "CONN" "1" "16" "up"
"604000" "CONN" "1" "16" "down"
"897000" "CONN" "1" "16" "up"
"897000" "CONN" "1" "16" "down"
"967000" "CONN" "1" "16" "up"
"967000" "CONN" "1" "16" "down"
"975000" "CONN" "1" "16" "up"
"975000" "CONN" "1" "16" "down"
"1122000" "CONN" "1" "16" "up"
"1122000" "CONN" "1" "16" "down"
"1400000" "CONN" "1" "16" "up"
"1400000" "CONN" "1" "16" "down"
"1466000" "CONN" "1" "16" "up"
"1466000" "CONN" "1" "16" "down"
"1479000" "CONN" "1" "16" "up"
"1479000" "CONN" "1" "16" "down"
"1493000" "CONN" "1" "16" "up"
"1509000" "CONN" "1" "16" "down"
"1564000" "CONN" "1" "16" "up"
"1583000" "CONN" "1" "16" "down"
"1659000" "CONN" "1" "16" "up"
"1659000" "CONN" "1" "16" "down"
"1754000" "CONN" "1" "16" "up"
"1757000" "CONN" "1" "16" "down"
"1914000" "CONN" "1" "16" "up"
"1914000" "CONN" "1" "16" "down"
"1917000" "CONN" "1" "16" "up"
"1917000" "CONN" "1" "16" "down"
"1957000" "CONN" "1" "16" "up"
"1991000" "CONN" "1" "16" "down"
"2002000" "CONN" "1" "16" "up"
"2002000" "CONN" "1" "16" "down"
"2026000" "CONN" "1" "16" "up"
"2029000" "CONN" "1" "16" "down"
"2294000" "CONN" "1" "16" "up"
"2294000" "CONN" "1" "16" "down"
"2312000" "CONN" "1" "16" "up"
"2333000" "CONN" "1" "16" "down"
"2342000" "CONN" "1" "16" "up"
"2377000" "CONN" "1" "16" "down"
"2402000" "CONN" "1" "16" "up"
"2402000" "CONN" "1" "16" "down"
"2435000" "CONN" "1" "16" "up"
"2453000" "CONN" "1" "16" "down"
"2505000" "CONN" "1" "16" "up"
"2505000" "CONN" "1" "16" "down"
"2538000" "CONN" "1" "16" "up"
"2538000" "CONN" "1" "16" "down"
"2546000" "CONN" "1" "16" "up"
"2546000" "CONN" "1" "16" "down"
"2575000" "CONN" "1" "16" "up"
"2575000" "CONN" "1" "16" "down"
"2630000" "CONN" "1" "16" "up"
"2630000" "CONN" "1" "16" "down"
"2765000" "CONN" "1" "16" "up"
"2778000" "CONN" "1" "16" "down"
"2794000" "CONN" "1" "16" "up"
"2794000" "CONN" "1" "16" "down"
"2821000" "CONN" "1" "16" "up"
"2840000" "CONN" "1" "16" "down"
"2871000" "CONN" "1" "16" "up"
"2891000" "CONN" "1" "16" "down"
"3030000" "CONN" "1" "16" "up"
"3030000" "CONN" "1" "16" "down"
"3068000" "CONN" "1" "16" "up"
"3068000" "CONN" "1" "16" "down"
"3078000" "CONN" "1" "16" "up"
"3078000" "CONN" "1" "16" "down"
"5098000" "CONN" "1" "16" "up"
"5131000" "CONN" "1" "16" "down"
"5377000" "CONN" "1" "16" "up"
"5397000" "CONN" "1" "16" "down"
"5429000" "CONN" "1" "16" "up"
"5476000" "CONN" "1" "16" "down"
"5529000" "CONN" "1" "16" "up"
"5529000" "CONN" "1" "16" "down"
"5634000" "CONN" "1" "16" "up"
"5634000" "CONN" "1" "16" "down"
"5672000" "CONN" "1" "16" "up"
"5672000" "CONN" "1" "16" "down"
"5681000" "CONN" "1" "16" "up"
"5681000" "CONN" "1" "16" "down"
"5701000" "CONN" "1" "16" "up"
"5701000" "CONN" "1" "16" "down"
"5723000" "CONN" "1" "16" "up"
"5723000" "CONN" "1" "16" "down"
"5728000" "CONN" "1" "16" "up"
"5728000" "CONN" "1" "16" "down"
"5758000" "CONN" "1" "16" "up"
"5758000" "CONN" "1" "16" "down"
"7312000" "CONN" "1" "16" "up"
"7312000" "CONN" "1" "16" "down"
"7336000" "CONN" "1" "16" "up"
"7336000" "CONN" "1" "16" "down"
"7345000" "CONN" "1" "16" "up"
"7345000" "CONN" "1" "16" "down"
"7624000" "CONN" "1" "16" "up"
"7624000" "CONN" "1" "16" "down"
"7636000" "CONN" "1" "16" "up"
"7647000" "CONN" "1" "16" "down"
"7958000" "CONN" "1" "16" "up"
"8002000" "CONN" "1" "16" "down"
"8013000" "CONN" "1" "16" "up"
"8013000" "CONN" "1" "16" "down"
"8040000" "CONN" "1" "16" "up"
"8040000" "CONN" "1" "16" "down"
"1179000" "CONN" "1" "165" "up"
"1179000" "CONN" "1" "165" "down"
"689000" "CONN" "1" "169" "up"
"689000" "CONN" "1" "169" "down"
"576000" "CONN" "1" "17" "up"
"576000" "CONN" "1" "17" "down"
"633000" "CONN" "1" "17" "up"
"639000" "CONN" "1" "17" "down"
"2240000" "CONN" "1" "17" "up"
"2240000" "CONN" "1" "17" "down"
"2243000" "CONN" "1" "17" "up"
"2243000" "CONN" "1" "17" "down"
"2478000" "CONN" "1" "17" "up"
"2478000" "CONN" "1" "17" "down"
"3406000" "CONN" "1" "17" "up"
"3406000" "CONN" "1" "17" "down"
"3472000" "CONN" "1" "17" "up"
"3474000" "CONN" "1" "17" "down"
"3711000" "CONN" "1" "17" "up"
"3711000" "CONN" "1" "17" "down"
"3751000" "CONN" "1" "17" "up"
"3751000" "CONN" "1" "17" "down"
"3766000" "CONN" "1" "17" "up"
"3766000" "CONN" "1" "17" "down"
"3772000" "CONN" "1" "17" "up"
"3772000" "CONN" "1" "17" "down"
"3841000" "CONN" "1" "17" "up"
"3841000" "CONN" "1" "17" "down"
"3889000" "CONN" "1" "17" "up"
"3889000" "CONN" "1" "17" "down"
"4128000" "CONN" "1" "17" "up"
"4128000" "CONN" "1" "17" "down"
"4165000" "CONN" "1" "17" "up"
"4182000" "CONN" "1" "17" "down"
"7352000" "CONN" "1" "17" "up"
"7352000" "CONN" "1" "17" "down"
"7374000" "CONN" "1" "17" "up"
"7374000" "CONN" "1" "17" "down"
"7406000" "CONN" "1" "17" "up"
"7406000" "CONN" "1" "17" "down"
"7592000" "CONN" "1" "17" "up"
"7592000" "CONN" "1" "17" "down"
"7651000" "CONN" "1" "17" "up"
"7651000" "CONN" "1" "17" "down"
"7840000" "CONN" "1" "17" "up"
"7840000" "CONN" "1" "17" "down"
"8182000" "CONN" "1" "176" "up"
"8182000" "CONN" "1" "176" "down"
"642000" "CONN" "1" "18" "up"
"642000" "CONN" "1" "18" "down"
"3391000" "CONN" "1" "18" "up"
"3406000" "CONN" "1" "18" "down"
"3709000" "CONN" "1" "18" "up"
"3709000" "CONN" "1" "18" "down"
"4147000" "CONN" "1" "18" "up"
"4147000" "CONN" "1" "18" "down"
"8788000" "CONN" "1" "18" "up"
"8788000" "CONN" "1" "18" "down"
"8824000" "CONN" "1" "18" "up"
"8824000" "CONN" "1" "18" "down"
"9044000" "CONN" "1" "18" "up"
"9105000" "CONN" "1" "18" "down"
"9471000" "CONN" "1" "18" "up"
"9471000" "CONN" "1" "18" "down"
"9502000" "CONN" "1" "18" "up"
"9502000" "CONN" "1" "18" "down"
"2840000" "CONN" "1" "180" "up"
"2840000" "CONN" "1" "180" "down"
"1194000" "CONN" "1" "182" "up"
"1205000" "CONN" "1" "182" "down"
"8652000" "CONN" "1" "188" "up"
"8652000" "CONN" "1" "188" "down"
"2598000" "CONN" "1" "19" "up"
"2598000" "CONN" "1" "19" "down"
"2604000" "CONN" "1" "19" "up"
"2604000" "CONN" "1" "19" "down"
"3019000" "CONN" "1" "19" "up"
"3019000" "CONN" "1" "19" "down"
"3030000" "CONN" "1" "19" "up"
"3030000" "CONN" "1" "19" "down"
"3123000" "CONN" "1" "19" "up"
"3123000" "CONN" "1" "19" "down"
"5055000" "CONN" "1" "19" "up"
"5055000" "CONN" "1" "19" "down"
"5089000" "CONN" "1" "19" "up"
"5089000" "CONN" "1" "19" "down"
"5118000" "CONN" "1" "19" "up"
"5134000" "CONN" "1" "19" "down"
"5357000" "CONN" "1" "19" "up"
"5357000" "CONN" "1" "19" "down"
"5363000" "CONN" "1" "19" "up"
"5363000" "CONN" "1" "19" "down"
"5689000" "CONN" "1" "19" "up"
"5689000" "CONN" "1" "19" "down"
"7252000" "CONN" "1" "19" "up"
"7252000" "CONN" "1" "19" "down"
"7298000" "CONN" "1" "19" "up"
"7298000" "CONN" "1" "19" "down"
"7355000" "CONN" "1" "19" "up"
"7374000" "CONN" "1" "19" "down"
"8485000" "CONN" "1" "19" "up"
"8505000" "CONN" "1" "19" "down"
"1179000" "CONN" "1" "190" "up"
"1179000" "CONN" "1" "190" "down"
"7807000" "CONN" "1" "192" "up"
"7807000" "CONN" "1" "192" "down"
"456000" "CONN" "1" "2" "up"
"456000" "CONN" "1" "2" "down"
"657000" "CONN" "1" "2" "up"
"657000" "CONN" "1" "2" "down"
"675000" "CONN" "1" "2" "up"
"675000" "CONN" "1" "2" "down"
"755000" "CONN" "1" "2" "up"
"755000" "CONN" "1" "2" "down"
"784000" "CONN" "1" "2" "up"
"784000" "CONN" "1" "2" "down"
"799000" "CONN" "1" "2" "up"
"820000" "CONN" "1" "2" "down"
"853000" "CONN" "1" "2" "up"
"853000" "CONN" "1" "2" "down"
"880000" "CONN" "1" "2" "up"
"914000" "CONN" "1" "2" "down"
"946000" "CONN" "1" "2" "up"
"946000" "CONN" "1" "2" "down"
"983000" "CONN" "1" "2" "up"
"1022000" "CONN" "1" "2" "down"
"1066000" "CONN" "1" "2" "up"
"1066000" "CONN" "1" "2" "down"
"1082000" "CONN" "1" "2" "up"
"1082000" "CONN" "1" "2" "down"
"1083000" "CONN" "1" "2" "up"
"1083000" "CONN" "1" "2" "down"
"1117000" "CONN" "1" "2" "up"
"1117000" "CONN" "1" "2" "down"
"1159000" "CONN" "1" "2" "up"
"1159000" "CONN" "1" "2" "down"
"1173000" "CONN" "1" "2" "up"
"1173000" "CONN" "1" "2" "down"
"1205000" "CONN" "1" "2" "up"
"1221000" "CONN" "1" "2" "down"
"1238000" "CONN" "1" "2" "up"
"1238000" "CONN" "1" "2" "down"
"1264000" "CONN" "1" "2" "up"
"1264000" "CONN" "1" "2" "down"
"1281000" "CONN" "1" "2" "up"
"1291000" "CONN" "1" "2" "down"
"1358000" "CONN" "1" "2" "up"
"1390000" "CONN" "1" "2" "down"
"1526000" "CONN" "1" "2" "up"
"1526000" "CONN" "1" "2" "down"
"1594000" "CONN" "1" "2" "up"
"1594000" "CONN" "1" "2" "down"
"1610000" "CONN" "1" "2" "up"
"1622000" "CONN" "1" "2" "down"
"1640000" "CONN" "1" "2" "up"
"1640000" "CONN" "1" "2" "down"
"1742000" "CONN" "1" "2" "up"
"1742000" "CONN" "1" "2" "down"
"1789000" "CONN" "1" "2" "up"
"1789000" "CONN" "1" "2" "down"
"1863000" "CONN" "1" "2" "up"
"1863000" "CONN" "1" "2" "down"
"1876000" "CONN" "1" "2" "up"
"1889000" "CONN" "1" "2" "down"
"1890000" "CONN" "1" "2" "up"
"1890000" "CONN" "1" "2" "down"
"1952000" "CONN" "1" "2" "up"
"1953000" "CONN" "1" "2" "down"
"1972000" "CONN" "1" "2" "up"
"1972000" "CONN" "1" "2" "down"
"1985000" "CONN" "1" "2" "up"
"1985000" "CONN" "1" "2" "down"
"2013000" "CONN" "1" "2" "up"
"2013000" "CONN" "1" "2" "down"
"2052000" "CONN" "1" "2" "up"
"2061000" "CONN" "1" "2" "down"
"2229000" "CONN" "1" "2" "up"
"2253000" "CONN" "1" "2" "down"
"2279000" "CONN" "1" "2" "up"
"2279000" "CONN" "1" "2" "down"
"2300000" "CONN" "1" "2" "up"
"2300000" "CONN" "1" "2" "down"
"2306000" "CONN" "1" "2" "up"
"2324000" "CONN" "1" "2" "down"
"2327000" "CONN" "1" "2" "up"
"2344000" "CONN" "1" "2" "down"
"2377000" "CONN" "1" "2" "up"
"2421000" "CONN" "1" "2" "down"
"2442000" "CONN" "1" "2" "up"
"2442000" "CONN" "1" "2" "down"
"2449000" "CONN" "1" "2" "up"
"2463000" "CONN" "1" "2" "down"
"2474000" "CONN" "1" "2" "up"
"2474000" "CONN" "1" "2" "down"
"2481000" "CONN" "1" "2" "up"
"2481000" "CONN" "1" "2" "down"
"2495000" "CONN" "1" "2" "up"
"2495000" "CONN" "1" "2" "down"
"2520000" "CONN" "1" "2" "up"
"2520000" "CONN" "1" "2" "down"
"3163000" "CONN" "1" "2" "up"
"3170000" "CONN" "1" "2" "down"
"3189000" "CONN" "1" "2" "up"
"3202000" "CONN" "1" "2" "down"
"3225000" "CONN" "1" "2" "up"
"3243000" "CONN" "1" "2" "down"
"5024000" "CONN" "1" "2" "up"
"5024000" "CONN" "1" "2" "down"
"5028000" "CONN" "1" "2" "up"
"5028000" "CONN" "1" "2" "down"
"5053000" "CONN" "1" "2" "up"
"5053000" "CONN" "1" "2" "down"
"5083000" "CONN" "1" "2" "up"
"5083000" "CONN" "1" "2" "down"
"5113000" "CONN" "1" "2" "up"
"5113000" "CONN" "1" "2" "down"
"5117000" "CONN" "1" "2" "up"
"5117000" "CONN" "1" "2" "down"
"5160000" "CONN" "1" "2" "up"
"5171000" "CONN" "1" "2" "down"
"7127000" "CONN" "1" "2" "up"
"7127000" "CONN" "1" "2" "down"
"7129000" "CONN" "1" "2" "up"
"7129000" "CONN" "1" "2" "down"
"7296000" "CONN" "1" "2" "up"
"7296000" "CONN" "1" "2" "down"
"7298000" "CONN" "1" "2" "up"
"7317000" "CONN" "1" "2" "down"
"7331000" "CONN" "1" "2" "up"
"7343000" "CONN" "1" "2" "down"
"7352000" "CONN" "1" "2" "up"
"7352000" "CONN" "1" "2" "down"
"7374000" "CONN" "1" "2" "up"
"7412000" "CONN" "1" "2" "down"
"7439000" "CONN" "1" "2" "up"
"7439000" "CONN" "1" "2" "down"
"7450000" "CONN" "1" "2" "up"
"7450000" "CONN" "1" "2" "down"
"7484000" "CONN" "1" "2" "up"
"7497000" "CONN" "1" "2" "down"
"7539000" "CONN" "1" "2" "up"
"7539000" "CONN" "1" "2" "down"
"7581000" "CONN" "1" "2" "up"
"7581000" "CONN" "1" "2" "down"
"7625000" "CONN" "1" "2" "up"
"7636000" "CONN" "1" "2" "down"
"7664000" "CONN" "1" "2" "up"
"7664000" "CONN" "1" "2" "down"
"7708000" "CONN" "1" "2" "up"
"7708000" "CONN" "1" "2" "down"
"7713000" "CONN" "1" "2" "up"
"7713000" "CONN" "1" "2" "down"
"7997000" "CONN" "1" "2" "up"
"7997000" "CONN" "1" "2" "down"
"3140000" "CONN" "1" "20" "up"
"3140000" "CONN" "1" "20" "down"
"3256000" "CONN" "1" "20" "up"
"3256000" "CONN" "1" "20" "down"
"3260000" "CONN" "1" "20" "up"
"3263000" "CONN" "1" "20" "down"
"3301000" "CONN" "1" "20" "up"
"3301000" "CONN" "1" "20" "down"
"3335000" "CONN" "1" "20" "up"
"3335000" "CONN" "1" "20" "down"
"3343000" "CONN" "1" "20" "up"
"3343000" "CONN" "1" "20" "down"
"3368000" "CONN" "1" "20" "up"
"3368000" "CONN" "1" "20" "down"
"3406000" "CONN" "1" "20" "up"
"3406000" "CONN" "1" "20" "down"
"3666000" "CONN" "1" "20" "up"
"3683000" "CONN" "1" "20" "down"
